C;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;;;18  7/16;;18 15/16;;19  7/16;;;;;;;;;;;;;;;;;;;
D;UBICACIÓN DE 1/2 PECHO ESPALDA ;;P;CRITICA;;;;;7  1/2 ;;7  1/2 ;;7  1/2 ;;;;;;;;;;;;;;;;;;;
E;ANCHO DE 1/2 PECHO ESPALDA ;;P;CRITICA;  3/8 ;  3/8 ;;;17  9/16;;18  1/16;;18  9/16;;;;;;;;;;;;;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICA;  5/16;  3/8 ;;;9  1/8 ;;9 13/16;;10  7/16;;;;;;;;;;;;;;;;;;;
G;ANCHO DE PECHO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;;;25 15/16;;27 15/16;;29 15/16;;;;;;;;;;;;;;;;;;;
G1;ANCHO DE PECHO DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;;;27  5/8 ;;29  5/8 ;;31  5/8 ;;;;;;;;;;;;;;;;;;;
P1;ALTO DE CADERA ESPALDA;;P;CRITICA;;;;;23  3/8 ;;23  3/8 ;;23  3/8 ;;;;;;;;;;;;;;;;;;;
Q1;ANCHO DE CADERA ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;;;27  3/8 ;;29  3/8 ;;31  3/8 ;;;;;;;;;;;;;;;;;;;
H;ANCHO DE FALDON ESPALDA -DELANTERO;;P;CRITICA;;;;;31  5/16;;33  5/16;;35  5/16;;;;;;;;;;;;;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;;;42      ;;42  3/4 ;;43  3/8 ;;;;;;;;;;;;;;;;;;;
J;ANCHO DE HOMBRO INDIVIDUAL;;P;CRITICA;;;;;6  1/16;;6  3/16;;6  5/16;;;;;;;;;;;;;;;;;;;
K;ABERTURA DE ESCOTE DELANTERO;;P;CRITICA;;;;;6  1/2 ;;6  3/4 ;;7      ;;;;;;;;;;;;;;;;;;;
L;CAIDA DE ESCOTE DELANTERO;;P;CRITICA;;;;;3 11/16;;3 13/16;;4      ;;;;;;;;;;;;;;;;;;;
M;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;;;18  1/8 ;;18  5/8 ;;19  1/8 ;;;;;;;;;;;;;;;;;;;
N;UBICACIÓN DE 1/2 PECHO DELANTERO;;P;CRITICA;;;;;6  5/8 ;;6  5/8 ;;6  5/8 ;;;;;;;;;;;;;;;;;;;
O;ANCHO DE 1/2 PECHO DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;;;18  1/8 ;;18  5/8 ;;19  1/8 ;;;;;;;;;;;;;;;;;;;
P;SISA RECTA DELANTERO;;P;CRITICA;  5/16;  3/8 ;;;8 13/16;;9  9/16;;10  1/4 ;;;;;;;;;;;;;;;;;;;
R1;ALTO DE CADERA DELANTERO;;P;CRITICA;;;;;22  1/2 ;;22  1/2 ;;22  1/2 ;;;;;;;;;;;;;;;;;;;
S1;ANCHO DE CADERA DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;;;27 11/16;;29 11/16;;31 11/16;;;;;;;;;;;;;;;;;;;
Q;LARGO DE CUERPO DELANTERO;;P;CRITICA;  5/16;  1/4 ;;;41  1/2 ;;42  1/4 ;;42  7/8 ;;;;;;;;;;;;;;;;;;;
R;LARGO DE MANGA;;P;CRITICA;  3/8 ;  1/4 ;;;8 13/16;;8 15/16;;9  1/16;;;;;;;;;;;;;;;;;;;
S;ANCHO DE BICEPS;;P;CRITICA;  3/8 ;  3/8 ;;;18  3/16;;20  1/16;;21 15/16;;;;;;;;;;;;;;;;;;;
T;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;;;17  3/16;;18  3/8 ;;19  5/8 ;;;;;;;;;;;;;;;;;;;
U;"ANCHO DE MANGA A 3"" DE CABEZA DE MANGA";;P;CRITICA;;;;;10  1/2 ;;11  3/16;;11 15/16;;;;;;;;;;;;;;;;;;;
Z1;ALTO DE VENZ DELANTERO-ESPALDA;;P;CRITICA;;;;;5  7/16;;5  7/16;;5  7/16;;;;;;;;;;;;;;;;;;;
D7;LARGO DE TAJO DELANTERO;;P;CRITICA;;;;;5  9/16;;5  9/16;;5  9/16;;;;;;;;;;;;;;;;;;;
V;LARGO DE CUELLO EXTER. Y  INTER. PARTE SUPERIOR;;C;CRITICA;;;;;20  3/8 ;;21  1/8 ;;21  7/8 ;;;;;;;;;;;;;;;;;;;
W;ALTO DE CUELLO  EXTER. Y INTER  EN CENTRO;;C;CRITICA;;;;;4      ;;4      ;;4      ;;;;;;;;;;;;;;;;;;;
D1;LARGO DE CUELLO EXTER. Y  INTER. PARTE INFERIOR;;C;CRITICA;;;;;21  1/16;;21 13/16;;22  9/16;;;;;;;;;;;;;;;;;;;
X1;LARGO DE PECHERA SUPERIOR(TELA PLANA);;C;CRITICA;;;;;8      ;;8      ;;8      ;;;;;;;;;;;;;;;;;;;
A1;ANCHO DE PECHERA SUPERIOR (TELA PLANA);;C;CRITICA;;;;;1 15/16;;1 15/16;;1 15/16;;;;;;;;;;;;;;;;;;;
E1;ALTO DE PUÑO;;C;CRITICA;;;;; 15/16;; 15/16;; 15/16;;;;;;;;;;;;;;;;;;;
C1;LARGO  DE PUÑO;;C;CRITICA;;;;;16  1/2 ;;17  3/4 ;;19      ;;;;;;;;;;;;;;;;;;;
X2;LARGO DE PECHERA INFERIOR INTERIOR;;C;CRITICA;;;;;8      ;;8      ;;8      ;;;;;;;;;;;;;;;;;;;
A2;ANCHO DE PECHERA INFERIOR INTERIOR;;C;CRITICA;;;;;1 15/16;;1 15/16;;1 15/16;;;;;;;;;;;;;;;;;;;
X3;LARGO DE PECHERA INFERIOR EXTERIOR(TELA PLANA);;C;CRITICA;;;;;8      ;;8      ;;8      ;;;;;;;;;;;;;;;;;;;
A3;ANCHO DE PECHERA INFERIOR EXTERIOR(TELA PLANA);;C;CRITICA;;;;;1  9/16;;1  9/16;;1  9/16;;;;;;;;;;;;;;;;;;;
D6;ALTO PUNTA DE CUELLO EXTER. Y  INTER.;;C;CRITICA;;;;;3      ;;3      ;;3      ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
