B;LARGO ESPALDA ;;P;CRITICA;  5/16;  1/4 ;29  3/4 ;;30  1/2 ;;31  1/4 ;;32      ;;32  3/4 ;;33  1/2 ;;34  1/4 ;;;;;;;;;;;;;
C;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;15 15/16;;16 11/16;;17  7/16;;18  3/16;;18 15/16;;19 11/16;;20  7/16;;;;;;;;;;;;;
D;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;17  1/2 ;;18  1/4 ;;19      ;;19  3/4 ;;20  1/2 ;;21  1/4 ;;22      ;;;;;;;;;;;;;
E;ANCHO DE PECHO DELANTERO-ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;18  7/8 ;;20  3/8 ;;21  7/8 ;;23  3/8 ;;24  7/8 ;;25  7/8 ;;26  7/8 ;;;;;;;;;;;;;
F;ANCHO DE FALDON DELANTERO-ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;18  5/8 ;;20  1/8 ;;21  5/8 ;;23  1/8 ;;24  5/8 ;;25  5/8 ;;26  5/8 ;;;;;;;;;;;;;
G;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;;;5  3/4 ;;6      ;;6  3/16;;6  7/16;;6 11/16;;6 15/16;;7  1/8 ;;;;;;;;;;;;;
H;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;7  7/16;;7 11/16;;7 15/16;;8  3/16;;8  7/16;;8 11/16;;8 15/16;;;;;;;;;;;;;
I;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;2  1/2 ;;2  3/4 ;;2 15/16;;3  1/4 ;;3  1/2 ;;3  3/4 ;;4      ;;;;;;;;;;;;;
J;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;1  3/4 ;;1  3/4 ;;1  3/4 ;;1  3/4 ;;1  3/4 ;;1  3/4 ;;1  3/4 ;;;;;;;;;;;;;
K;SISA RECTA DELANTERO;;P;CRITICA;;;7  1/2 ;;8      ;;8  1/2 ;;9      ;;9  1/2 ;;10      ;;10  1/2 ;;;;;;;;;;;;;
L;SISA RECTA ESPALDA;;P;CRITICA;;;8  1/2 ;;8 15/16;;9  7/16;;9  7/8 ;;10  3/8 ;;10  7/8 ;;11  3/8 ;;;;;;;;;;;;;
M;LARGO DE MANGA;;P;CRITICA;  3/8 ;  1/4 ;9  1/2 ;;9  7/8 ;;10  1/4 ;;10  5/8 ;;11      ;;11  3/8 ;;11  3/4 ;;;;;;;;;;;;;
N;ANCHO DE MANGA (BICEP);;P;CRITICA;  3/8 ;  3/8 ;15      ;;16      ;;17      ;;18      ;;19      ;;20      ;;21      ;;;;;;;;;;;;;
O;ANCHO BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;12  7/8 ;;13  7/8 ;;14  7/8 ;;15  7/8 ;;16  7/8 ;;17  3/4 ;;18  1/2 ;;;;;;;;;;;;;
P;LARGO DE CUELLO;;C;CRITICA;;;14 15/16;;15 11/16;;16  1/2 ;;17  3/8 ;;18  1/8 ;;18 15/16;;19  3/4 ;;;;;;;;;;;;;
Q;ALTO DE CUELLO;;C;CRITICA;;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;1 13/16;;;;;;;;;;;;;
R;LARGO DE TAPETE ;;C;CRITICA;;;13  1/4 ;;13  9/16;;13 13/16;;14  1/16;;14  5/16;;14  9/16;;14 13/16;;;;;;;;;;;;;
S;ALTO DE TAPETE;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;MEDIDAS ADICIONALES PARA DELANTEROS CON TAJO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-----------------;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-----------------;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-----------------;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-----------------;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
