C;ANCHO DE FALDON DELANTERO Y ESPALDA ;;P;CRITICA;  3/8 ;  3/8 ;;;31  3/8 ;;33  3/8 ;;35  3/8 ;;;;;;;;;;;;;;;;;;;
D;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  3/8 ;  3/8 ;;;23  3/16;;24  3/16;;24 15/16;;;;;;;;;;;;;;;;;;;
E;SISA RECTA DELANTERO  ;;P;CRITICA;  3/8 ;  3/8 ;;;10  3/16;;10  5/8 ;;10 15/16;;;;;;;;;;;;;;;;;;;
F;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;;;;;7  5/8 ;;8      ;;8  3/8 ;;;;;;;;;;;;;;;;;;;
G;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;;;4  1/2 ;;4  3/4 ;;4  7/8 ;;;;;;;;;;;;;;;;;;;
J;LARGO DE CUERPO ESPALDA;;P;CRITICA;  1/4 ;  3/8 ;;;37  1/8 ;;37  5/8 ;;38  1/8 ;;;;;;;;;;;;;;;;;;;
K;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  7/16;  7/16;;;23 13/16;;24 13/16;;25  9/16;;;;;;;;;;;;;;;;;;;
M;SISA RECTA ESPALDA;;P;CRITICA;  3/8 ;  7/16;;;11      ;;11  7/16;;11 11/16;;;;;;;;;;;;;;;;;;;
N;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;;;8  1/2 ;;8  7/8 ;;9  1/4 ;;;;;;;;;;;;;;;;;;;
O;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;;;1 13/16;;1 13/16;;1 15/16;;;;;;;;;;;;;;;;;;;
P;LARGO SUPERIOR DE MANGA;;P;CRITICA;  3/8 ;  1/4 ;;;12 15/16;;13  3/16;;13  7/16;;;;;;;;;;;;;;;;;;;
Q;BICEP ANCHO SUPERIOR DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;;;23  1/16;;24  5/16;;25  9/16;;;;;;;;;;;;;;;;;;;
R;ANCHO DE BOCA DE MANGA;;P;CRITICA;;;;;18  9/16;;19  9/16;;20  5/8 ;;;;;;;;;;;;;;;;;;;
W;LARGO DE LAS 3 PECHERAS;;C;CRITICA;;;;;8 13/16;;8 13/16;;8 13/16;;;;;;;;;;;;;;;;;;;
X;ANCHO DE PECHERA SUPERIOR;;C;CRITICA;;;;;2  1/8 ;;2  1/8 ;;2  1/8 ;;;;;;;;;;;;;;;;;;;
A1;LARGO DE CUELLO EXTERIOR E INTERIOR EN BORDE SUPERIOR;;C;CRITICA;;;;;23 11/16;;24 11/16;;25 11/16;;;;;;;;;;;;;;;;;;;
A2;ALTO DE CUELLO EXTERIOR E INTERIOR;;C;CRITICA;;;;;2 13/16;;2 13/16;;2 13/16;;;;;;;;;;;;;;;;;;;
A3;LARGO DE BANDA EXTERIOR;;C;CRITICA;;;;;25  1/4 ;;26  1/4 ;;27  1/4 ;;;;;;;;;;;;;;;;;;;
A4;ALTO DE BANDA EXTERIOR;;C;CRITICA;;;;;1 13/16;;1 13/16;;1 13/16;;;;;;;;;;;;;;;;;;;
A5;LARGO DE BANDA INTERIOR;;C;CRITICA;;;;;25  1/4 ;;26  1/4 ;;27  1/4 ;;;;;;;;;;;;;;;;;;;
A6;ALTO DE BANDA INTERIOR;;C;CRITICA;;;;;1 13/16;;1 13/16;;1 13/16;;;;;;;;;;;;;;;;;;;
A9;ANCHO DE PECHERA IN FERIOR SUPERIOR;;C;CRITICA;;;;;1 15/16;;1 15/16;;1 15/16;;;;;;;;;;;;;;;;;;;
A10;ANCHO DE PECHERA INFERIOR INFERIOR;;C;CRITICA;;;;;2  3/16;;2  3/16;;2  3/16;;;;;;;;;;;;;;;;;;;
H;LARGO DE TAJO DELANTERO;;P;CRITICA;;;;;6  3/4 ;;6  3/4 ;;6  3/4 ;;;;;;;;;;;;;;;;;;;
A11;LARGO DE TAPETE DE VENTZ;;C;CRITICA;;;;;14      ;;14      ;;14      ;;;;;;;;;;;;;;;;;;;
A12;ANCHO DE TAPETE DE VENTZ;;C;CRITICA;;;;;1  1/2 ;;1  1/2 ;;1  1/2 ;;;;;;;;;;;;;;;;;;;
A13;LARGO DE COLLARETA DE HOMBRO;;C;CRITICA;;;;;20  3/4 ;;21  3/4 ;;22  3/4 ;;;;;;;;;;;;;;;;;;;
A14;ANCHO DE COLLARETA DE HOMBRO;;C;CRITICA;;;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;;;;;
A15;LARGO DE CUELLO EXTERIOR E INTERIOR EN BORDE INFERIOR;;C;CRITICA;;;;;22  9/16;;23  9/16;;24  9/16;;;;;;;;;;;;;;;;;;;
