C;SISA RECTA DELANTERO;;P;CRITICA;  1/4 ;  3/16;10 13/16;;11  5/16;;11  7/8 ;;12  5/8 ;;13  3/8 ;;14  5/8 ;;15 13/16;;;;;;;;;;;;;
D;SISA RECTA ESPALDA;;P;CRITICA;  1/4 ;  3/16;12  5/8 ;;13  1/4 ;;13 15/16;;14  3/4 ;;15  5/8 ;;16  7/8 ;;18  1/4 ;;;;;;;;;;;;;
E;ANCHO PECHO EN SISA EN PUNTA ;;P;CRITICA;;;20  1/2 ;;21  1/2 ;;22  1/2 ;;24      ;;25  1/2 ;;28      ;;30  1/2 ;;;;;;;;;;;;;
F;ANCHO DE FALDON  DELANTERO/ESPALDA ;;P;CRITICA;  3/8 ;3 /16;20  1/2 ;;21  1/2 ;;22  1/2 ;;24      ;;25  1/2 ;;28      ;;30  1/2 ;;;;;;;;;;;;;
G;CAIDA CUELLO DELANTERO;;P;CRITICA;  3/8 ;  3/16;2      ;;2 1/8;;2  1/16;;2  3/16;;2  1/16;;2  5/16;;2  5/16;;;;;;;;;;;;;
H;ABERTURA CUELLO DELANTERO;;P;CRITICA;;;5  1/2 ;;5  3/4 ;;5  3/4 ;;6      ;;6      ;;6  1/2 ;;6  3/4 ;;;;;;;;;;;;;
I;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;3      ;;3  1/4 ;;3  1/16;;3  5/16;;3  1/16;;3  1/2 ;;3  1/2 ;;;;;;;;;;;;;
J;CAIDA DE ESCOTE ESP ;;P;CRITICA;;;  3/8 ;;  3/8 ;;  3/8 ;;  3/8 ;;  3/8 ;;  3/8 ;;  3/8 ;;;;;;;;;;;;;
K;ANCHO DE MANGA  EN PUNTA SISA;;P;CRITICA;  3/8 ;  3/16;15  1/2 ;;16  3/8 ;;17  5/16;;18  1/4 ;;19  3/16;;20  3/4 ;;22  5/16;;;;;;;;;;;;;
L;LARGO DE MANGA TALL;;P;CRITICA;  1/4 ;  1/4 ;14  3/8 ;;15  1/4 ;;16  1/8 ;;17      ;;17  7/8 ;;18  7/8 ;;19  7/8 ;;;;;;;;;;;;;
LL;ANCHO SUP DE MANGA ;;P;CRITICA;  3/8 ;3 /16;4  1/8 ;;4  1/16;;4  1/2 ;;4  1/2 ;;5      ;;5      ;;5  1/2 ;;;;;;;;;;;;;
M;ABERTURA DE MANGA ;;P;CRITICA;  3/8 ;  3/16;13  5/8 ;;14  5/8 ;;15  5/8 ;;16  5/8 ;;17  5/8 ;;19  1/8 ;;20  5/8 ;;;;;;;;;;;;;
N ;ANCHO DE CUELLO PIEZA ;;P;CRITICA;;;12  1/2 ;;12  1/2 ;;12  3/8 ;;12  1/4 ;;12  1/16;;11 13/16;;11  1/2 ;;;;;;;;;;;;;
Ñ;ALTO DE CUELLO PIEZA ;;P;CRITICA;;;1  5/16;;1  5/16;;1  5/16;;1  5/16;;1  5/16;;1  5/16;;1  5/16;;;;;;;;;;;;;
O;ANCHO DE TRAPECIO;;C;CRITICA;;;6  7/8 ;;7  1/8 ;;7  3/8 ;;7  5/8 ;;7  7/8 ;;8  3/8 ;;8  7/8 ;;;;;;;;;;;;;
P;ALTO DE TRAPECIO ;;C;CRITICA;;;3 15/16;;4  1/16;;4  3/16;;4  5/16;;4  7/16;;4 11/16;;4 15/16;;;;;;;;;;;;;
Q;ANCHO DE PECHERA SUP;;C;CRITICA;;;2  1/4 ;;2  1/4 ;;2  1/4 ;;2  1/4 ;;2  1/4 ;;2  1/4 ;;2  1/4 ;;;;;;;;;;;;;
R;LARGO DE PECHERA SUP;;C;CRITICA;;;12  3/4 ;;13  1/4 ;;13  1/4 ;;13  3/4 ;;13  3/4 ;;14  1/4 ;;14  1/4 ;;;;;;;;;;;;;
S;ANCHO PECHERA INFERIOR ;;C;CRITICA;;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;;;;;;;;;;;;
T;ANCHO DE TAPETE;;C;CRITICA;;;11  1/2 ;;11 13/16;;12  1/8 ;;12  3/8 ;;12  3/4 ;;13  1/4 ;;13 13/16;;;;;;;;;;;;;
U;ALTO DE TAPETE;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;MEDIDAS ADICIONALES PARA DELANTEROS CON TAJO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V;TAJO DELANTERO;;P;CRITICA;;;5  1/2 ;;5  3/4 ;;5  3/4 ;;6      ;;6      ;;6  1/4 ;;6  1/4 ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
