FICHA DE ESPECIFICACIONES TECNICAS   ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HOJA DE MEDIDAS DE MOLDE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FECHA DE GENERACION:;;12/11/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FECHA DE ACTUALIZACION:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLIENTE:;;MARMAX;;;;;;;;;ESTILO PROPIO 1:;;;;;;8956;;;;;;;;ENCOGIMIENTO;;;;MOLDE;;;
ESTILO CLIENTE:;;AN12867;;;;;;;;;ESTILO PROPIO 2:;;;;;;---;;;;;;;;HILO;;;;3.5%;;;
SILUETA:;;;;;;;;;;;TEMPORADA:;;;;;;;;;;;;;;TRAVEZ;;;;2.5%;;;
DIVISION:;;;;;;;;;;;TALLAS:;;;;;;XS-S-M-L-XL;;;;;;;;LARG.DE MANGA;;;;3.5%;;;
TIPO MUESTRA:;;PRODUCCION PROGRAMA # 453;;;;;;;;;MEDIDA :;;;;;;PULGADA;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;FALDON DELANTERO Y ESPALDA;;;;;;;;MARGEN DE RECORTES;;;;;;;
;;;;;;;;;;;;;;;;;"TIENE CURVA DE  3/8""";;;;;;;;UNION DE HOMBROS;;;;  1/8 ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;PEGADO DE MANGA;;;;  3/16;;;
;;;;;;;;;;;;;;;;;;;;;;;;;CERRADO DE COSTADOS;;;;  3/16;;;
;;;;;;;;;;;;;;;;;;;;;;;;;BASTA DE FALDON ;;;;  1/4 ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COD.;DESCRIPCIÓN;;P/C;CRITICA;MARGEN (1);MARGEN (2);XS;;S;;M;;L;;XL;;;;;;;;;;;;;;;;;
A;LARGO DE CUERPO DELANTERO ;;P;CRITICA;  1/4 ;  5/16;25  1/2 ;;26      ;;26  1/2 ;;27      ;;27  1/2 ;;;;;;;;;;;;;;;;;
B;ANCHO DE PECHO DELANTERO Y ESPALDA EN SISA;;P;CRITICA;  3/8 ;  3/8 ;18      ;;19      ;;20      ;;21      ;;22  1/2 ;;;;;;;;;;;;;;;;;
