C;ANCHO DE FALDON DELANTERO-ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;15  3/4 ;;16  3/4 ;;17  3/4 ;;18  3/4 ;;20  1/4 ;;;;;;;;;;;;;;;;;
D;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;;;9      ;;9  1/4 ;;9  1/2 ;;9  3/4 ;;10      ;;;;;;;;;;;;;;;;;
E;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;;;5  7/8 ;;6  1/8 ;;6  3/8 ;;6  5/8 ;;6  7/8 ;;;;;;;;;;;;;;;;;
F;SISA RECTA DELANTERO;;P;CRITICA;;;6  5/8 ;;7  1/8 ;;7  5/8 ;;8  1/8 ;;8  7/8 ;;;;;;;;;;;;;;;;;
G;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;5  7/8 ;;6      ;;6  1/8 ;;6  1/4 ;;6  3/8 ;;;;;;;;;;;;;;;;;
H;LARGO DE ESPALDA;;P;CRITICA;  5/16;  1/4 ;23  3/8 ;;23  7/8 ;;24  3/8 ;;24  7/8 ;;25  3/8 ;;;;;;;;;;;;;;;;;
I;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;;;9  1/16;;9  5/16;;9  9/16;;9 13/16;;10  1/16;;;;;;;;;;;;;;;;;
J;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;5 15/16;;6  3/16;;6  7/16;;6 11/16;;6 15/16;;;;;;;;;;;;;;;;;
K;SISA RECTA ESPALDA ;;P;CRITICA;;;7      ;;7  1/2 ;;8      ;;8  1/2 ;;9  1/4 ;;;;;;;;;;;;;;;;;
L;CAIDA CUELLO ESPALDA;;P;CRITICA;;;7  9/16;;7 11/16;;7 13/16;;7 15/16;;8  1/16;;;;;;;;;;;;;;;;;
M;ALTO DE COLLARETA CUELLO;;C;CRITICA;;;1      ;;1      ;;1      ;;1      ;;1      ;;;;;;;;;;;;;;;;;
N;LARGO COLLARETA CUELLO;;C;CRITICA;;;41  1/4 ;;41  7/8 ;;42  1/2 ;;43  1/8 ;;43  7/8 ;;;;;;;;;;;;;;;;;
O;ALTO DE COLLRETA SISA;;C;CRITICA;;;1      ;;1      ;;1      ;;1      ;;1      ;;;;;;;;;;;;;;;;;
P;LARGO DE COLLARETA SISA;;C;CRITICA;;;21  7/8 ;;22  7/8 ;;23  7/8 ;;25      ;;26  3/4 ;;;;;;;;;;;;;;;;;
1;"ANCHO DE  MEDIO PECHO DELANTERO A    5 5/8""";;P;CRITICA;;;9      ;;9  1/4 ;;9  1/2 ;;9  3/4 ;;10      ;;;;;;;;;;;;;;;;;
2;"ANCHO DE MEDIO PECHO ESPALDA A   6 1/8""";;P;CRITICA;;;9      ;;9  1/4 ;;9  1/2 ;;9  3/4 ;;10      ;;;;;;;;;;;;;;;;;
3;ANCHO HOMBRO IDIVIDUAL DEL-ESP;;P;CRITICA;;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;;;;;;;;;;;;;;;;
;;;P;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
