C;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;  3/8 ;  3/16;22      ;;23      ;;24      ;;25      ;;26  1/2 ;;;;;;;;;;;;;;;;;
D;SISA RECTA DELANTERO;;P;CRITICA;  3/8 ;  3/16;6  3/8 ;;6  7/8 ;;7  3/8 ;;7  7/8 ;;8  3/4 ;;;;;;;;;;;;;;;;;
E;ABERTURA DE ESCOTE DELANTERO ;;P;CRITICA;  1/4 ;  3/16;7  1/8 ;;7  3/8 ;;7  1/2 ;;7  3/4 ;;8      ;;;;;;;;;;;;;;;;;
F;CAIDA DE ESCOTE DELANTERO;;P;CRITICA;  1/4 ;  3/16;3      ;;3  1/8 ;;3  1/4 ;;3  3/8 ;;3  1/2 ;;;;;;;;;;;;;;;;;
G;ANCHO DE FALDON SUPERIOR DELANTERO ESPALDA;;P;CRITICA;  3/8 ;  3/16;25      ;;26      ;;27      ;;28      ;;29  1/2 ;;;;;;;;;;;;;;;;;
H;ALTO DE VENTS  DELANTERO / ESPALDA ;;P;CRITICA;  3/8 ;3 /16;5  3/8 ;;5  3/8 ;;5  3/8 ;;5  3/8 ;;5  3/8 ;;;;;;;;;;;;;;;;;
I;ANCHO DE FALDON DELANTERO / ESPALDA;;P;CRITICA;  3/8 ;  3/16;25      ;;26      ;;27      ;;28      ;;29  1/2 ;;;;;;;;;;;;;;;;;
J;ANCHO DE HOMBRO ESPALDA ;;P;CRITICA;  3/8 ;  3/16;22  3/8 ;;23  3/8 ;;24  3/8 ;;25  3/8 ;;26  7/8 ;;;;;;;;;;;;;;;;;
K;SISA RECTA ESPALDA ;;P;CRITICA;  3/8 ;  3/16;6  7/8 ;;7  3/8 ;;7  7/8 ;;8  3/8 ;;9  1/8 ;;;;;;;;;;;;;;;;;
L;ABERTURA DE ESCOTE ESPALDA ;;P;CRITICA;  1/4 ;  3/16;7  3/8 ;;7  3/4 ;;7  7/8 ;;8  1/4 ;;8  3/8 ;;;;;;;;;;;;;;;;;
LL;CAIDA DE ESCOTE ESPALDA ;;P;CRITICA;  1/4 ;  3/16;1  3/8 ;;1  1/2 ;;1  5/8 ;;1  3/4 ;;1  7/8 ;;;;;;;;;;;;;;;;;
M;LARGO DE CUERPO ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;22  1/8 ;;22  5/8 ;;23  1/8 ;;23  5/8 ;;24  1/8 ;;;;;;;;;;;;;;;;;
N;ANCHO DE MANGA EN PUNTA;;P;CRITICA;  3/8 ;  3/16;14  3/8 ;;15  1/8 ;;15  7/8 ;;16  5/8 ;;17  3/4 ;;;;;;;;;;;;;;;;;
Ñ;LARGO DE MANGA ;;P;CRITICA;;;20  3/8 ;;20  3/4 ;;20  7/8 ;;21  1/4 ;;21  3/8 ;;;;;;;;;;;;;;;;;
O;ANCHO DE MANGA EN BORDE;;P;CRITICA;  3/8 ;  3/16;8  1/8 ;;8  5/8 ;;9  1/8 ;;9  5/8 ;;10  1/8 ;;;;;;;;;;;;;;;;;
P;UBICACIÓN DE CODO ;;P;CRITICA;;;6  7/8 ;;6  7/8 ;;6  7/8 ;;6  7/8 ;;6  7/8 ;;;;;;;;;;;;;;;;;
Q;ANCHO DE CODO;;P;CRITICA;  3/8 ;  3/16;10      ;;10  1/2 ;;11      ;;11  1/2 ;;12      ;;;;;;;;;;;;;;;;;
R;CUELLO TIPO COLLARETA ;;C;CRITICA;;;24  1/2 ;;25  1/4 ;;26      ;;26  3/4 ;;27  1/2 ;;;;;;;;;;;;;;;;;
S;ALTO DE CUELLO TIPO COLLARETA;;C;CRITICA;;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;;;;;;;;;;;;;;;;
T;ANCHO TAPETE;;C;CRITICA;;;13  5/8 ;;14  1/8 ;;14  1/2 ;;14  7/8 ;;15  1/8 ;;;;;;;;;;;;;;;;;
U;ALTO TAPETE;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
