C;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;1.00;1.00;45.5;;46.9;;48.7;;50.5;;52.3;;54.1;;55.9;;57.7;;59.5;;61.3;;;;;;;
D;UBICACIÓN DE 1/2 PECHO ESPALDA ;;P;CRITICA;;;18.8;;19.6;;20.4;;21.2;;22.0;;22.8;;23.6;;24.4;;25.2;;26.0;;;;;;;
E;ANCHO DE 1/2 PECHO ESPALDA ;;P;CRITICA;1.00;1.00;40.4;;42.0;;43.9;;45.8;;47.7;;49.9;;52.1;;54.4;;56.6;;58.8;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICA;1.10;1.00;23.1;;23.8;;24.4;;25.0;;25.7;;26.5;;27.4;;28.3;;29.3;;30.3;;;;;;;
G;ANCHO DE PECHO ESPALDA Y DELANTERO;;P;CRITICA;1.00;1.00;49.6;;52.1;;55.6;;59.1;;62.6;;67.1;;71.6;;76.1;;80.6;;85.1;;;;;;;
H;ANCHO DE FALDON ESPALDA Y DELANTERO;;P;CRITICA;1.00;1.00;47.5;;50.0;;53.5;;57.0;;60.5;;65.0;;69.5;;74.0;;78.5;;83.0;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICA;1.10;0.70;77.1;;78.6;;80.1;;81.6;;83.1;;85.1;;87.1;;89.1;;91.1;;93.1;;;;;;;
J;ANCHO DE HOMBRO INDIVIDUAL;;P;CRITICA;;;15.8;;16.4;;17.1;;17.8;;18.6;;19.3;;20.1;;20.8;;21.5;;22.3;;;;;;;
K;ABERTURA DE ESCOTE DELANTERO;;P;CRITICA;;;15.0;;15.4;;15.8;;16.2;;16.6;;17.0;;17.4;;17.8;;18.2;;18.6;;;;;;;
L;CAIDA DE ESCOTE DELANTERO;;P;CRITICA;;;8.9;;9.2;;9.5;;9.8;;10.1;;10.4;;10.7;;11.0;;11.3;;11.6;;;;;;;
M;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;1.00;1.00;44.5;;45.9;;47.7;;49.5;;51.3;;53.1;;54.9;;56.7;;58.5;;60.3;;;;;;;
N;UBICACIÓN DE 1/2 PECHO DELANTERO;;P;CRITICA;;;16.1;;16.9;;17.7;;18.5;;19.3;;20.1;;20.9;;21.7;;22.5;;23.3;;;;;;;
O;ANCHO DE 1/2 PECHO DELANTERO;;P;CRITICA;1.00;1.00;38.4;;40.0;;41.9;;43.8;;45.7;;47.9;;50.1;;52.3;;54.5;;56.7;;;;;;;
P;SISA RECTA DELANTERO;;P;CRITICA;1.10;1.00;20.3;;20.9;;21.5;;22.3;;23.0;;23.9;;24.8;;25.8;;26.8;;27.9;;;;;;;
Q;LARGO DE CUERPO DELANTERO;;P;CRITICA;1.10;0.70;74.4;;75.9;;77.4;;78.9;;80.4;;82.4;;84.5;;86.5;;88.5;;90.5;;;;;;;
5;LARGO DE TAJO;;P;CRITICA;;;14.2;;14.2;;14.2;;14.2;;14.2;;14.2;;14.2;;14.2;;14.2;;14.2;;;;;;;
R;LARGO DE MANGA;;P;CRITICA;1.00;0.70;59.8;;60.3;;60.8;;61.3;;61.8;;62.3;;62.8;;63.3;;63.8;;64.3;;;;;;;
S;ANCHO DE BICEPS;;P;CRITICA;1.00;1.00;38.7;;40.1;;41.9;;43.7;;45.5;;48.4;;51.2;;54.1;;56.9;;59.8;;;;;;;
T;ANCHO DE BOCA DE MANGA;;P;CRITICA;1.00;1.00;22.8;;23.6;;24.3;;25.1;;25.9;;26.7;;27.5;;28.3;;29.1;;29.9;;;;;;;
U;ANCHO DE MANGA A 7CM  DESDE CABEZA DE MANGA;;P;CRITICA;;;20.1;;20.6;;21.2;;22.0;;22.8;;23.7;;24.8;;25.9;;27.0;;28.1;;;;;;;
V;LARGO DE CUELLO ;;C;CRITICA;;;38.5;;38.5;;41.0;;41.0;;43.5;;43.5;;46.0;;46.0;;49.0;;49.0;;;;;;;
W;ALTO DE CUELLO  EN CENTRO;;C;CRITICA;;;6.1;;6.1;;6.1;;6.1;;6.1;;6.1;;6.1;;6.1;;6.1;;6.1;;;;;;;
X;ALTO DE CUELLO  EN PUNTA;;C;CRITICA;;;6.4;;6.4;;6.4;;6.4;;6.4;;6.4;;6.4;;6.4;;6.4;;6.4;;;;;;;
Y;ANCHO DE PUÑO;;C;CRITICA;;;19.8;;20.4;;21.0;;21.6;;22.2;;22.8;;23.4;;24.0;;24.6;;25.2;;;;;;;
Z;ALTO DE PUÑO;;C;CRITICA;;;13.7;;13.7;;13.7;;13.7;;13.7;;13.7;;13.7;;13.7;;13.7;;13.7;;;;;;;
A1;LARGO DE BANDA EXTERIOR;;C;CRITICA;;;47.4;;48.6;;49.8;;51.0;;52.2;;53.4;;54.6;;55.8;;57.0;;58.2;;;;;;;
B1;ALTO DE BANDA EXTERIOR;;C;CRITICA;;;6.1;;6.1;;6.1;;6.1;;6.1;;6.1;;6.1;;6.1;;6.1;;6.1;;;;;;;
C1;LARGO DE BANDA INTERIOR;;C;CRITICA;;;47.4;;48.6;;49.8;;51.0;;52.2;;53.4;;54.6;;55.8;;57.0;;58.2;;;;;;;
D1;ALTO DE BANDA INTERIOR;;C;CRITICA;;;4.9;;4.9;;4.9;;4.9;;4.9;;4.9;;4.9;;4.9;;4.9;;4.9;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
