C;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/16;  3/16;18  1/8 ;;18 7/8;;19  3/4 ;;20  3/4 ;;21  3/4 ;;23  1/4 ;;24  3/4 ;;;;;;;;;;;;;
D;UBICACIÓN DE 1/2 PECHO ESPALDA ;;P;CRITICA;  1/8 ;  1/8 ;8      ;;8 1/4;;8  1/2 ;;8  3/4 ;;9      ;;9  1/2 ;;9  3/4 ;;;;;;;;;;;;;
E;ANCHO DE 1/2 PECHO ESPALDA ;;P;CRITICA;  1/8 ;  1/8 ;15  1/4 ;;16;;16  3/4 ;;17  3/4 ;;18  3/4 ;;20  1/4 ;;21  3/4 ;;;;;;;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICA;  1/8 ;  3/16;9  1/8 ;;9 5/8;;10  1/8 ;;10  1/2 ;;11      ;;11  5/8 ;;12  3/8 ;;;;;;;;;;;;;
G;ANCHO DE PECHO ESPALDA -PLANTILLA DELANTERO;;P;CRITICA;;;20  1/4 ;;21  1/4 ;;22  1/4 ;;23  3/4 ;;25  1/4 ;;27  3/4 ;;30  1/4 ;;;;;;;;;;;;;
H;UBICACION DE CINTURA ESP/PLANT DEL DESDE SISA;;P;CRITICA;  3/16;  3/16;7      ;;7  1/2 ;;8      ;;8  1/4 ;;8  1/2 ;;8  1/2 ;;8  1/2 ;;;;;;;;;;;;;
I;ANCHO DE CINTURA ESPALDA -PLANTILLA DELANTERO;;P;CRITICA;  3/16;  3/16;19  1/4 ;;20  1/4 ;;21  1/4 ;;22  3/4 ;;24  1/4 ;;26  3/4 ;;29  1/4 ;;;;;;;;;;;;;
J;ANCHO DE FALDON ESPALDA -PLANTILLA DELANTERO;;P;CRITICA;  3/16;  3/16;19  5/8 ;;20  5/8 ;;21  5/8 ;;23  1/8 ;;24  5/8 ;;27  1/8 ;;29  5/8 ;;;;;;;;;;;;;
K;LARGO DE CUERPO ESPALDA;;P;CRITICA;  1/8 ;  1/4 ;30 11/16;;31 11/16;;32 11/16;;33 11/16;;34 11/16;;35 11/16;;36 11/16;;;;;;;;;;;;;
L;ANCHO DE HOMBRO INDIVIDUAL ESPALDA Y PLAN DEL;;P;CRITICA;  1/8 ;  1/16;5  5/8 ;;5  7/8 ;;6  1/8 ;;6  1/2 ;;6  7/8 ;;7  3/8 ;;7  7/8 ;;;;;;;;;;;;;
M;LARGO DE COSTADO ESPALDA Y PLANT DELANTERO;;P;CRITICA;  1/8 ;  1/4 ;19  1/2 ;;20      ;;20  1/2 ;;21      ;;21  1/2 ;;21  3/4 ;;22      ;;;;;;;;;;;;;
N;ABERTURA DE ESCOTE BLOQUE DELANTERO;;P;CRITICA;;;6  1/4 ;;6  1/2 ;;6  3/4 ;;7      ;;7  1/4 ;;7  3/4 ;;8  1/4 ;;;;;;;;;;;;;
O;ANCHO DE HOMBRO BLOQUE DELANTERO;;P;CRITICA;;;19  3/8 ;;20      ;;20  3/4 ;;21  3/4 ;;22  3/4 ;;24  1/8 ;;25  5/8 ;;;;;;;;;;;;;
P;ANCHO DE HOMBRO INDIVIDUAL BLOQUE DELANTERO;;P;CRITICA;;;7  1/8 ;;7  3/8 ;;7  1/2 ;;7  7/8 ;;8  1/4 ;;8  3/4 ;;9  1/4 ;;;;;;;;;;;;;
Q;SISA RECTA BLOQUE DELANTERO;;P;CRITICA;;;6  1/4 ;;7      ;;7  5/8 ;;8  1/8 ;;8  1/2 ;;9  1/8 ;;9  7/8 ;;;;;;;;;;;;;
R;ANCHO DE PECHO BLOQUE DELANTERO;;P;CRITICA;;;22  3/8 ;;23  3/8 ;;24  3/8 ;;25  7/8 ;;27  3/8 ;;29  7/8 ;;32  3/8 ;;;;;;;;;;;;;
S;ANCHO DE FALDON BLOQUE DELANTERO;;P;CRITICA;;;21  7/8 ;;22  7/8 ;;23  7/8 ;;25  3/8 ;;26  7/8 ;;29  3/8 ;;31  7/8 ;;;;;;;;;;;;;
T;LARGO DE BLOQUE DELANTERO;;P;CRITICA;;;30  3/4 ;;31  3/4 ;;32  3/4 ;;33  3/4 ;;34  3/4 ;;35  3/4 ;;36  3/4 ;;;;;;;;;;;;;
U;LARGO DE MANGA;;P;CRITICA;  1/8 ;  1/4 ;22  3/4 ;;23  5/8 ;;24  1/2 ;;25      ;;25  1/2 ;;25  1/4 ;;24  1/2 ;;;;;;;;;;;;;
V;ANCHO DE BICEPS;;P;CRITICA;  3/16;  3/16;14  3/4 ;;15  3/4 ;;16 11/16;;17  3/4 ;;18  3/4 ;;20  3/8 ;;22  1/8 ;;;;;;;;;;;;;
W;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/16;  3/16;9  1/8 ;;9  5/8 ;;10      ;;10  1/2 ;;11      ;;11  1/2 ;;11  7/8 ;;;;;;;;;;;;;
X;LARGO DE BAJO MANGA;;P;CRITICA;  1/8 ;  1/4 ;17  1/2 ;;18  1/8 ;;18  3/4 ;;19      ;;19  3/8 ;;19      ;;18      ;;;;;;;;;;;;;
Y;ALTO DE ABERTURA DE CAPUCHA ;;P;CRITICA;  1/8 ;  1/16;14  3/4 ;;15  1/8 ;;15  1/2 ;;15  7/8 ;;16  1/4 ;;16  3/4 ;;17  1/4 ;;;;;;;;;;;;;
Z;UBICACIÓN DE ALTO DE CAPUCHA EN HPS DESDE BORDE;;P;CRITICA;;;6  5/8 ;;6  3/4 ;;7      ;;7  1/8 ;;7  3/8 ;;7  3/4 ;;8  1/8 ;;;;;;;;;;;;;
A1;ALTO DE CAPUCHA EN HPS;;P;CRITICA;  1/8 ;  1/16;13  3/8 ;;13  5/8 ;;13  7/8 ;;14  1/8 ;;14  3/8 ;;14  5/8 ;;14  7/8 ;;;;;;;;;;;;;
B1;UBICACIÓN DE ANCHO DE CAPUCHA DESDE BORDE;;P;CRITICA;;;6  3/8 ;;6  1/2 ;;6  5/8 ;;6  3/4 ;;6  7/8 ;;7      ;;7  1/8 ;;;;;;;;;;;;;
C1;ANCHO DE CAPUCHA ;;P;CRITICA;  1/4 ;  1/8 ;11  1/4 ;;11  1/2 ;;11  3/4 ;;12      ;;12  1/4 ;;12  3/4 ;;13  1/4 ;;;;;;;;;;;;;
D1;ANCHO DE CAPUCHA EN ESCOTE;;P;CRITICA;  1/4 ;  1/8 ;11      ;;11  3/8 ;;11  3/4 ;;12      ;;12  1/4 ;;12  7/8 ;;13  5/8 ;;;;;;;;;;;;;
E1;ANCHO DE MEDIA LUNA;;P;CRITICA;;;6  7/8 ;;7  1/8 ;;7  3/8 ;;7  5/8 ;;7  7/8 ;;8  3/8 ;;8  7/8 ;;;;;;;;;;;;;
F1;ALTO DE MEDIA LUNA;;P;CRITICA;;;4      ;;4  1/8 ;;4  1/4 ;;4  3/8 ;;4  1/2 ;;4  3/4 ;;5      ;;;;;;;;;;;;;
G1;ANCHO DE PUÑO;;P;CRITICA;;;7  5/8 ;;8  1/8 ;;8  5/8 ;;9  1/8 ;;9  5/8 ;;10  1/4 ;;10  5/8 ;;;;;;;;;;;;;
H1;ALTO DE PUÑO;;P;CRITICA;;;6  1/4 ;;6  1/4 ;;6  1/4 ;;6  1/4 ;;6  1/4 ;;6  1/4 ;;6  1/4 ;;;;;;;;;;;;;
I1;ALTO DE BOLSILLO EN CENTRO;;P;CRITICA;;;9  1/8 ;;9  1/8 ;;9  5/8 ;;9  5/8 ;;10  1/8 ;;10  1/8 ;;10  1/8 ;;;;;;;;;;;;;
J1;ABERTURA DE BOLSILLO;;P;CRITICA;;;7  5/8 ;;7  5/8 ;;7  7/8 ;;7  7/8 ;;8  1/4 ;;8  1/4 ;;8  1/4 ;;;;;;;;;;;;;
K1;ANCHO DE BOLSILLO BORDE SUPERIOR;;P;CRITICA;;;12  5/8 ;;12  5/8 ;;13  1/4 ;;13  1/4 ;;13  7/8 ;;13  7/8 ;;13  7/8 ;;;;;;;;;;;;;
L1;ANCHO DE BOLSILLO DE QUIEBRE A QUIEBRE;;P;CRITICA;;;14      ;;14      ;;15      ;;15      ;;16      ;;16      ;;16      ;;;;;;;;;;;;;
M1;ANCHO DE BOLSILLO EN BORDE INFERIOR;;P;CRITICA;;;11  3/4 ;;11  3/4 ;;12  3/4 ;;12  3/4 ;;13  3/4 ;;13  3/4 ;;13  3/4 ;;;;;;;;;;;;;
N1;ALTO DE COLLARETA CORDON;;C;CRITICA;;;1      ;;1      ;;1      ;;1      ;;1      ;;1      ;;1      ;;;;;;;;;;;;;
O1;LARGO DE COLLARETA CORDON;;C;CRITICA;;;53  1/2 ;;53  1/2 ;;53  1/2 ;;53  1/2 ;;53  1/2 ;;53  1/2 ;;53  1/2 ;;;;;;;;;;;;;
P1;ALTO DE TAPETE;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;
Q1;LARGO DE TAPETE;;C;CRITICA;;;13  1/4 ;;13  1/2 ;;13  7/8 ;;14  1/8 ;;14  1/2 ;;15      ;;15  5/8 ;;;;;;;;;;;;;
R1;ABERTURA DE ESCOTE PLANTILLA DELANTERO;;P;CRITICA;;;6      ;;6  1/4 ;;6  1/2 ;;6  3/4 ;;7      ;;7  1/2 ;;8      ;;;;;;;;;;;;;
S1;CAIDA DE ESCOTE PLANTILLA DELANTERO;;P;CRITICA;;;2  5/8 ;;2  3/4 ;;2  7/8 ;;3      ;;3  1/8 ;;3  3/8 ;;3  5/8 ;;;;;;;;;;;;;
T1;ANCHO DE HOMBRO PLANTILLA DELANTERO;;P;CRITICA;;;16  1/2 ;;17  1/4 ;;18      ;;19      ;;20      ;;21  1/2 ;;22  7/8 ;;;;;;;;;;;;;
U1;UBICACIÓN DE 1/2 PECHO PLANTILLA DELANTERO ;;P;CRITICA;;;5  7/8 ;;6      ;;6  1/4 ;;6  1/2 ;;6  3/4 ;;7  1/8 ;;7  1/2 ;;;;;;;;;;;;;
V1;ANCHO DE 1/2 PECHO PLANTILLA DELANTERO;;P;CRITICA;;;14  3/4 ;;15  1/2 ;;16  1/4 ;;17  1/4 ;;18  1/4 ;;19  3/4 ;;21  1/4 ;;;;;;;;;;;;;
W1;SISA RECTA PLANTILLA DELANTERO;;P;CRITICA;;;6  7/8 ;;7  1/2 ;;8      ;;8  3/8 ;;8  7/8 ;;9  5/8 ;;10  3/8 ;;;;;;;;;;;;;
X1;LARGO DE CUERPO PLANTILLA DELANTERO;;P;CRITICA;;;28  3/8 ;;29  3/8 ;;30  3/8 ;;31  3/8 ;;32  3/8 ;;33  3/8 ;;34  3/8 ;;;;;;;;;;;;;
Y1;UBICACIÓN DE APLOMO DE ESTAMPADO;;P;CRITICA;;;3  5/16;;3  5/16;;3  5/16;;3  5/16;;3  5/16;;3  5/16;;3  5/16;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
