D;UBICACIÓN DE 1/2 PECHO ESPALDA ;;P;CRITICA;;;;;7  1/2 ;;7  1/2 ;;7  1/2 ;;;;;;;;;;;;;;;;;;;
E;ANCHO DE 1/2 PECHO ESPALDA ;;P;CRITICA;  1/4 ;  3/8 ;;;8  7/8 ;;9  1/8 ;;9  3/8 ;;;;;;;;;;;;;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICA;  5/16;  3/8 ;;;9  7/8 ;;10  1/2 ;;11      ;;;;;;;;;;;;;;;;;;;
G;ANCHO DE PECHO ESPALDA;;P;CRITICA;  1/4 ;  3/8 ;;;12 11/16;;13 11/16;;14 11/16;;;;;;;;;;;;;;;;;;;
G1;ANCHO DE PECHO DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;;;24  7/8 ;;26  7/8 ;;28  7/8 ;;;;;;;;;;;;;;;;;;;
H;ANCHO DE FALDON ESPALDA;;P;CRITICA;  1/4 ;  3/8 ;;;15  1/2 ;;16  1/2 ;;17  1/2 ;;;;;;;;;;;;;;;;;;;
H1;ANCHO DE FALDON DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;;;29  3/4 ;;31  3/4 ;;33  3/4 ;;;;;;;;;;;;;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;;;40  1/2 ;;41      ;;41  1/2 ;;;;;;;;;;;;;;;;;;;
J;ANCHO DE HOMBRO INDIVIDUAL;;P;CRITICA;;;;;5  7/16;;5  9/16;;5 11/16;;;;;;;;;;;;;;;;;;;
K;ABERTURA DE ESCOTE DELANTERO;;P;CRITICA;;;;;6  5/8 ;;6  7/8 ;;7  1/8 ;;;;;;;;;;;;;;;;;;;
L;CAIDA DE ESCOTE DELANTERO;;P;CRITICA;;;;;4      ;;4  1/8 ;;4  3/8 ;;;;;;;;;;;;;;;;;;;
M;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;;;16  3/4 ;;17  1/4 ;;17  3/4 ;;;;;;;;;;;;;;;;;;;
N;UBICACIÓN DE 1/2 PECHO DELANTERO;;P;CRITICA;;;;;6  1/2 ;;6  1/2 ;;6  1/2 ;;;;;;;;;;;;;;;;;;;
O;ANCHO DE 1/2 PECHO DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;;;16  3/8 ;;16  7/8 ;;17  3/8 ;;;;;;;;;;;;;;;;;;;
P;SISA RECTA DELANTERO;;P;CRITICA;  5/16;  3/8 ;;;8  3/4 ;;9  1/2 ;;10      ;;;;;;;;;;;;;;;;;;;
Q;LARGO DE CUERPO DELANTERO;;P;CRITICA;  5/16;  1/4 ;;;36  1/4 ;;36  3/4 ;;37  1/4 ;;;;;;;;;;;;;;;;;;;
R;LARGO DE MANGA;;P;CRITICA;  3/8 ;  1/4 ;;;13      ;;13  1/8 ;;13  1/4 ;;;;;;;;;;;;;;;;;;;
S;ANCHO DE BICEPS;;P;CRITICA;  3/8 ;  3/8 ;;;18  1/4 ;;20      ;;21  5/8 ;;;;;;;;;;;;;;;;;;;
T;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;;;16  5/8 ;;18      ;;19  3/8 ;;;;;;;;;;;;;;;;;;;
U;"ANCHO DE MANGA A 3"" DE CABEZA DE MANGA";;P;CRITICA;;;;;10  3/4 ;;11  1/2 ;;12  1/8 ;;;;;;;;;;;;;;;;;;;
V;LARGO DE COLLARETA DE CUELLO;;C;CRITICA;;;;;28  3/16;;28 15/16;;29  3/4 ;;;;;;;;;;;;;;;;;;;
W;ALTO DE COLLARETA DE CUELLO;;C;CRITICA;;;;;2  1/4 ;;2  1/4 ;;2  1/4 ;;;;;;;;;;;;;;;;;;;
X;LARGO DE COLLARETA DE VENZ;;C;CRITICA;;;;;13      ;;13      ;;13      ;;;;;;;;;;;;;;;;;;;
Y;ALTO DE COLLARETA DE VENZ;;C;CRITICA;;;;;1  1/2 ;;1  1/2 ;;1  1/2 ;;;;;;;;;;;;;;;;;;;
Z;LARGO DE COLLARETA DE LOOP;;C;CRITICA;;;;;6      ;;6      ;;6      ;;;;;;;;;;;;;;;;;;;
A1;ALTO DE COLLARETA DE LOOP;;C;CRITICA;;;;;1  1/16;;1  1/16;;1  1/16;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
