C;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;;;13  1/2 ;;14      ;;14  1/2 ;;15  1/8 ;;15  7/8 ;;16  1/4 ;;;;;;;;;;;;;;;
D;UBICACIÓN DE 1/2 PECHO ESPALDA ;;P;CRITICA;;;7      ;;7      ;;7      ;;7      ;;7      ;;7      ;;;;;;;;;;;;;;;
E;ANCHO DE 1/2 PECHO ESPALDA ;;P;CRITICA;;;12  3/4 ;;13  1/4 ;;13  3/4 ;;14  3/8 ;;15  1/8 ;;15  1/2 ;;;;;;;;;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICA;  5/16;  3/8 ;8  5/8 ;;9      ;;9  1/2 ;;9  7/8 ;;10  1/4 ;;10  1/2 ;;;;;;;;;;;;;;;
G;ANCHO DE PECHO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;17      ;;18      ;;19      ;;20  1/4 ;;22      ;;23      ;;;;;;;;;;;;;;;
H;ANCHO DE FALDON ESPALDA;;P;CRITICA;;;21  1/2 ;;22  1/2 ;;23  1/2 ;;24  3/4 ;;26  1/2 ;;27  1/2 ;;;;;;;;;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;28  5/8 ;;29  1/8 ;;29  5/8 ;;30  1/4 ;;30  7/8 ;;31  1/4 ;;;;;;;;;;;;;;;
J;LARGO DE VENZ ESPALDA;;P;CRITICA;;;5  3/4 ;;5  3/4 ;;5  3/4 ;;5  3/4 ;;5  3/4 ;;5  3/4 ;;;;;;;;;;;;;;;
K;ABERTURA DE ESCOTE DELANTERO;;P;CRITICA;;;5  1/8 ;;5  1/2 ;;5  3/4 ;;6      ;;6  1/4 ;;6  3/8 ;;;;;;;;;;;;;;;
L;CAIDA DE ESCOTE DELANTERO;;P;CRITICA;;;2      ;;2  1/8 ;;2  3/8 ;;2  1/2 ;;2  3/4 ;;2  7/8 ;;;;;;;;;;;;;;;
M;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;;;12  1/2 ;;13      ;;13  1/2 ;;14  1/8 ;;14  7/8 ;;15  1/4 ;;;;;;;;;;;;;;;
N;UBICACIÓN DE 1/2 PECHO DELANTERO;;P;CRITICA;;;5  5/8 ;;5  5/8 ;;5  5/8 ;;5  5/8 ;;5  5/8 ;;5  5/8 ;;;;;;;;;;;;;;;
O;ANCHO DE 1/2 PECHO DELANTERO;;P;CRITICA;;;12  1/4 ;;12  3/4 ;;13  1/4 ;;13  7/8 ;;14  5/8 ;;15      ;;;;;;;;;;;;;;;
P;SISA RECTA DELANTERO;;P;CRITICA;  5/16;  3/8 ;7  1/2 ;;8      ;;8  3/8 ;;8  7/8 ;;9  1/4 ;;9  1/2 ;;;;;;;;;;;;;;;
Q;ANCHO DE ABERTURA DE PECHERA;;P;CRITICA;;;3  5/8 ;;3  5/8 ;;3  5/8 ;;3  5/8 ;;3  5/8 ;;3  5/8 ;;;;;;;;;;;;;;;
R;LARGO DE ABERTURA DE PECHERA;;P;CRITICA;;;5  1/4 ;;5  1/4 ;;5  1/4 ;;5  1/4 ;;5  1/4 ;;5  1/4 ;;;;;;;;;;;;;;;
S;ANCHO DE PECHO DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;18  1/8 ;;19  1/8 ;;20  1/8 ;;21  3/8 ;;23  1/8 ;;24  1/8 ;;;;;;;;;;;;;;;
T;ANCHO DE FALDON DELANTERO;;P;CRITICA;;;20  3/4 ;;21  3/4 ;;22  3/4 ;;24      ;;25  3/4 ;;26  3/4 ;;;;;;;;;;;;;;;
U;LARGO DE CUERPO DELANTERO;;P;CRITICA;  5/16;  1/4 ;26  1/4 ;;26  3/4 ;;27  1/4 ;;27  7/8 ;;28  1/2 ;;28  7/8 ;;;;;;;;;;;;;;;
V;LARGO DE VENZ DELANTERO;;P;CRITICA;;;4  1/4 ;;4  1/4 ;;4  1/4 ;;4  1/4 ;;4  1/4 ;;4  1/4 ;;;;;;;;;;;;;;;
W;LARGO SUPERIOR DE CUELLO EXTERIOR;;C;CRITICA;;;14  5/16;;15  1/16;;15 13/16;;16  9/16;;17  5/16;;17 11/16;;;;;;;;;;;;;;;
X;LARGO INFERIOR DE CUELLO EXTERIOR;;C;CRITICA;;;13  5/16;;14  1/16;;14 13/16;;15  9/16;;16  5/16;;16 11/16;;;;;;;;;;;;;;;
Y;ALTO  DE CUELLO EXTERIOR;;C;CRITICA;;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;;;;;;;;;;;;;;
Z;LARGO SUPERIOR DE CUELLO INTERIOR;;C;CRITICA;;;14  9/16;;15  5/16;;16  1/16;;16 13/16;;17  9/16;;17 15/16;;;;;;;;;;;;;;;
A1;LARGO INFERIOR DE CUELLO INTERIOR;;C;CRITICA;;;13  9/16;;14  5/16;;15  1/16;;15 13/16;;16  9/16;;16  7/8 ;;;;;;;;;;;;;;;
B1;ALTO  DE CUELLO INTERIOR;;C;CRITICA;;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;;;;;;;;;;;;;;
C1;LARGO DE BANDA EXTERIOR  E  INTERIOR;;C;CRITICA;;;15  5/8 ;;16  3/8 ;;17  1/8 ;;17  7/8 ;;18  5/8 ;;19      ;;;;;;;;;;;;;;;
D1;ALTO DE BANDA EXTERIOR  E  INTERIOR;;C;CRITICA;;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;;;;;;;;;;;;;;
E1;LARGO DE PECHERA SUPERIOR  E INFERIOR (LADO MAS LARGO);;C;CRITICA;;;8  1/2 ;;8  1/2 ;;8  1/2 ;;8  1/2 ;;8  1/2 ;;8  1/2 ;;;;;;;;;;;;;;;
F1;ANCHO DE PECHERA SUPERIOR  E INFERIOR;;C;CRITICA;;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;;;;;;;;;;;;;;
G1;LARGO DE COLLARETA DE SISA;;C;CRITICA;;;25  1/8 ;;26  1/8 ;;27  1/8 ;;28  1/8 ;;29  3/8 ;;30  1/8 ;;;;;;;;;;;;;;;
H1;ALTO DE COLLARETA DE SISA;;C;CRITICA;;;1  3/8 ;;1  3/8 ;;1  3/8 ;;1  3/8 ;;1  3/8 ;;1  3/8 ;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
