C;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;  3/8 ;  3/16;22  3/8 ;;23  3/8 ;;24  3/8 ;;25  3/8 ;;26  7/8 ;;;;;;;;;;;;;;;;;
D;SISA RECTA DELANTERO;;P;CRITICA;  3/8 ;  3/16;8  1/2 ;;8 13/16;;9  1/8 ;;9  1/2 ;;9 15/16;;;;;;;;;;;;;;;;;
E;ANCHO DE PECHO DELANTERO;;P;CRITICA;  3/8 ;  3/16;23  7/8 ;;24  7/8 ;;25  7/8 ;;26  7/8 ;;28  3/8 ;;;;;;;;;;;;;;;;;
F;ANCHO DE FALDON DELANTERO ;;P;CRITICA;  3/8 ;  3/16;24      ;;25      ;;26      ;;27      ;;28  1/2 ;;;;;;;;;;;;;;;;;
G;LARGO DE CUERPO DELANTERO ;;P;CRITICA;  5/16;  1/4 ;28  1/4 ;;28  3/4 ;;29  1/4 ;;29  3/4 ;;30  1/4 ;;;;;;;;;;;;;;;;;
H;ALTO DE VENTS DEL-ESP;;P;CRITICA;;;8      ;;8      ;;8      ;;8      ;;8      ;;;;;;;;;;;;;;;;;
I;ABERTURA ESCOTE ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;7  3/16;;7  7/16;;7 11/16;;7 15/16;;8  3/16;;;;;;;;;;;;;;;;;
J;CAIDA ESCOTE ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;1  1/16;;1  3/16;;1  5/16;;1  7/16;;1  9/16;;;;;;;;;;;;;;;;;
K;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;22  1/2 ;;23  1/2 ;;24  1/2 ;;25  1/2 ;;27      ;;;;;;;;;;;;;;;;;
L;SISA RECTA ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;8 15/16;;9  5/16;;9 11/16;;10      ;;10  1/2 ;;;;;;;;;;;;;;;;;
M;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;28  3/4 ;;29  1/4 ;;29  3/4 ;;30  1/4 ;;30  3/4 ;;;;;;;;;;;;;;;;;
N;LARGO DE CUELLO;;C;CRITICA;;;16      ;;16  3/4 ;;17  1/2 ;;18  1/4 ;;19      ;;;;;;;;;;;;;;;;;
O;ALTO DE CUELLO;;C;CRITICA;;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;;;;;;;;;;;;;;;;
P;LARGO DE TAPETE;;C;CRITICA;;;12  1/2 ;;12  7/8 ;;13  1/4 ;;13  5/8 ;;14      ;;;;;;;;;;;;;;;;;
Q;ALTO DE TAPETE;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
