FICHA DE ESPECIFICACIONES TECNICAS   ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HOJA DE MEDIDAS DE MOLDE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FECHA DE GENERACION: ;;9/02/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FECHA DE ACTUALIZACION:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLIENTE:;;STICH FIX;;;;;;;;;ESTILO PROPIO 1:  ;;;;;;12300;;;;;;;;ENCOGIMIENTO;;;;MOLDE;;;
ESTILO CLIENTE:;;MGA10044;;;;;;;;;ESTILO PROPIO 2:;;;;;;;;;;;;;;HILO;;;;3.0%;;;
SILUETA:;;;;;;;;;;;TEMPORADA:;;;;;;;;;;;;;;TRAVEZ;;;;3.0%;;;
DIVISION:;;;;;;;;;;;TALLAS:;;;;;;XS-S-M-L-XL-2XL-3XL;;;;;;;;LARG.DE MANGA;;;;3.0%;;;
TIPO MUESTRA: ;;PRODUCCION ;;;;;;;;;MEDIDA :;;;;;;PULGADA;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;MARGEN DE RECORTES;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;UNION DE HOMBROS;;;;  1/8 ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;PEGADO DE MANGA;;;;  3/16;;;
;;;;;;;;;;;;;;;;;;;;;;;;;CERRADO DE COSTADOS;;;;  3/16;;;
;;;;;;;;;;;;;;;;;;;;;;;;;BASTA DE FALDON ;;;;  1/4 ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COD.;DESCRIPCIÓN;;P/C;CRITICA;MARGEN (1);MARGEN (2);XS;;S;;M;;L;;XL;;XXL;;3XL;;;;;;;;;;;;;
A;ABERTURA DE CUELLO CANESU ESPALDA;;P;CRITICA;;;6  1/2 ;;6  3/4 ;;6  7/8 ;;7  1/8 ;;7  3/8 ;;7 7/8;;8 3/8;;;;;;;;;;;;;
B;CAIDA DE CUELLO ESPALDA EN CANESU;;P;CRITICA;;;1  3/8 ;;1  3/8 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  9/16;;1  3/4 ;;;;;;;;;;;;;
