C;ANCHO  DE HOMBRO DELANTERO;;P;CRITICA;  3/8 ;  3/16;13  5/8 ;;14  1/8 ;;14  5/8 ;;15  1/8 ;;16      ;;;;;;;;;;;;;;;;;
D;ANCHO DE HOMBRO ESPALDA ;;P;CRITICA;  3/8 ;  3/16;14  1/16;;14  9/16;;15  1/16;;15  9/16;;16  3/8 ;;;;;;;;;;;;;;;;;
E;SISA RECTA DELANTERO;;P;CRITICA;  3/8 ;  3/16;6  1/4 ;;6  3/4 ;;7  1/4 ;;7  7/8 ;;8  7/16;;;;;;;;;;;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICA;  3/8 ;  3/16;7      ;;7  1/2 ;;8      ;;8  1/2 ;;9  1/8 ;;;;;;;;;;;;;;;;;
G;ANCHO PECHO EN PUNTA ;;P;CRITICA;  3/8 ;  3/16;15  1/8 ;;16  1/8 ;;17  1/8 ;;18  1/8 ;;19  5/8 ;;;;;;;;;;;;;;;;;
H;ANCHO DE FALDON  DELANTERO;;P;CRITICA;  3/8 ;  3/16;15  7/8 ;;16  7/8 ;;17  7/8 ;;18  7/8 ;;20  3/8 ;;;;;;;;;;;;;;;;;
I;CAIDA CUELLO DELANTERO;;P;CRITICA;;;6  5/8 ;;6  3/4 ;;6  7/8 ;;7      ;;7  1/8 ;;;;;;;;;;;;;;;;;
J;ABERTURA CUELLO DELANTERO;;P;CRITICA;;;7      ;;7  1/4 ;;7  3/8 ;;7  3/4 ;;8      ;;;;;;;;;;;;;;;;;
K;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;7  7/16;;7  5/8 ;;8      ;;8  1/8 ;;8  7/16;;;;;;;;;;;;;;;;;
L;CAIDA DE ESCOTE ESP ;;P;CRITICA;  1/4 ;  3/16;1      ;;1  1/8 ;;1  1/4 ;;1  3/8 ;;1  1/2 ;;;;;;;;;;;;;;;;;
LL;ANCHO DE MANGA  EN PUNTA ;;P;CRITICA;  3/8 ;  3/16;11  1/8 ;;11  7/8 ;;12  5/8 ;;13  3/8 ;;14  1/2 ;;;;;;;;;;;;;;;;;
M;LARGO DE MANGA ;;P;CRITICA;;;11  7/8 ;;12  1/16;;12  3/8 ;;12  1/2 ;;12  7/8 ;;;;;;;;;;;;;;;;;
N;ABERTURA DE MANGA ;;P;CRITICA;  3/8 ;  3/16;8  1/4 ;;9      ;;9  3/4 ;;10  1/2 ;;11  1/2 ;;;;;;;;;;;;;;;;;
Ñ;ANCHO DE COLLARETA CUELLO ;;C;CRITICA;;;30  1/4 ;;31      ;;31  3/4 ;;32  1/2 ;;33  3/8 ;;;;;;;;;;;;;;;;;
O;ALTO DE COLLARETA CUELLO ;;C;CRITICA;;;2      ;;2      ;;2      ;;2      ;;2      ;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
