C;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;;;30  1/4 ;;32  1/4 ;;34  1/4 ;;;;;;;;;;;;;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICA;  5/16;  3/8 ;;;11  1/8 ;;11  5/8 ;;12  1/4 ;;;;;;;;;;;;;;;;;;;
G;ANCHO DE PECHO ESPALDA Y DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;;;29  1/8 ;;31  1/8 ;;33  1/8 ;;;;;;;;;;;;;;;;;;;
H;ANCHO DE FALDON ESPALDA  Y DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;;;30  3/4 ;;32  3/4 ;;34  3/4 ;;;;;;;;;;;;;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;;;32  7/8 ;;33  5/8 ;;34  1/4 ;;;;;;;;;;;;;;;;;;;
J;ANCHO DE HOMBRO INDIVIDUAL;;P;CRITICA;;;;;11  3/16;;12  1/16;;12 15/16;;;;;;;;;;;;;;;;;;;
K;ABERTURA DE ESCOTE DELANTERO;;P;CRITICA;;;;;7 11/16;;7 15/16;;8  3/16;;;;;;;;;;;;;;;;;;;
L;CAIDA DE ESCOTE DELANTERO;;P;CRITICA;;;;;3 11/16;;3  3/4 ;;4  1/16;;;;;;;;;;;;;;;;;;;
M;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;;;29  1/2 ;;31  1/2 ;;33  1/2 ;;;;;;;;;;;;;;;;;;;
P;SISA RECTA DELANTERO;;P;CRITICA;  5/16;  3/8 ;;;8 11/16;;9  1/4 ;;9  7/8 ;;;;;;;;;;;;;;;;;;;
Q;LARGO DE CUERPO DELANTERO;;P;CRITICA;  5/16;  1/4 ;;;30  3/4 ;;31  1/2 ;;32  1/8 ;;;;;;;;;;;;;;;;;;;
R;LARGO DE MANGA;;P;CRITICA;  3/8 ;  1/4 ;;;5  5/16;;5  5/16;;5  5/16;;;;;;;;;;;;;;;;;;;
S;ANCHO DE BICEPS;;P;CRITICA;  3/8 ;  3/8 ;;;21  5/8 ;;22  7/8 ;;24  1/8 ;;;;;;;;;;;;;;;;;;;
T;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;;;20  1/16;;21  5/16;;22  9/16;;;;;;;;;;;;;;;;;;;
U;ANCHO DE BOLSILLO;;C;CRITICA;;;;;6  1/2 ;;6  1/2 ;;6  1/2 ;;;;;;;;;;;;;;;;;;;
V;LARGO DE BOLSILLO;;C;CRITICA;;;;;7  3/8 ;;7  3/8 ;;7  3/8 ;;;;;;;;;;;;;;;;;;;
W;ANCHO DE ENTRETELA DE BOLSILLO;;C;CRITICA;;;;;6  1/2 ;;6  1/2 ;;6  1/2 ;;;;;;;;;;;;;;;;;;;
X;ALTO DE ENTRETELA DE BOLSILLO;;C;CRITICA;;;;;1  1/4 ;;1  1/4 ;;1  1/4 ;;;;;;;;;;;;;;;;;;;
Y;LARGO DE COLLARETA DE CUELLO;;C;CRITICA;;;;;28  3/8 ;;29  1/8 ;;30      ;;;;;;;;;;;;;;;;;;;
Z;ALTO DE COLLARETA DE CUELLO;;C;CRITICA;;;;;1  3/8 ;;1  3/8 ;;1  3/8 ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
