B;ANCHO DE PECHO DELANTERO Y ESPALDA EN SISA;;P;CRITICA;  3/8 ;  3/8 ;20  1/4 ;;21  1/4 ;;22  1/4 ;;23  3/4 ;;25  1/4 ;;27  3/4 ;;30  1/4 ;;;;;;;;;;;;;
C;ANCHO DE FALDON DELANTERO Y ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;19  1/2 ;;20  1/2 ;;21  1/2 ;;23      ;;24  1/2 ;;27      ;;29  1/2 ;;;;;;;;;;;;;
D;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  3/8 ;  3/8 ;16  7/8 ;;17  5/8 ;;18  3/8 ;;19  3/8 ;;20  3/8 ;;21  7/8 ;;23  3/8 ;;;;;;;;;;;;;
E;SISA RECTA DELANTERO ;;P;CRITICA;  5/16;  3/8 ;7      ;;7  9/16;;8  1/16;;8  1/2 ;;8 15/16;;9  5/8 ;;10  3/8 ;;;;;;;;;;;;;
F;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;;;4  3/4 ;;5  1/8 ;;5  1/2 ;;5 11/16;;5 15/16;;6  3/8 ;;6 15/16;;;;;;;;;;;;;
G;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;2  9/16;;2  3/4 ;;2  7/8 ;;3      ;;3  1/16;;3  5/16;;3  9/16;;;;;;;;;;;;;
H;LARGO DE TAJO DELANTERO;;P;CRITICA;;;4  5/8 ;;4  7/8 ;;4  7/8 ;;5  1/8 ;;5  1/8 ;;5  3/8 ;;5  3/8 ;;;;;;;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;30  1/8 ;;31  1/8 ;;32  1/8 ;;33  1/8 ;;34  1/8 ;;35  1/8 ;;36  1/8 ;;;;;;;;;;;;;
J;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;18  1/8 ;;18  7/8 ;;19  5/8 ;;20  5/8 ;;21  5/8 ;;23  1/8 ;;24  5/8 ;;;;;;;;;;;;;
K;SISA RECTA ESPALDA;;P;CRITICA;  5/16;  3/8 ;8  3/4 ;;9  5/16;;9 13/16;;10  1/4 ;;10  5/8 ;;11  5/16;;12      ;;;;;;;;;;;;;
L;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;6  1/8 ;;6  1/2 ;;6  3/4 ;;7      ;;7  1/4 ;;7  3/4 ;;8  1/4 ;;;;;;;;;;;;;
M;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;1  9/16;;1  9/16;;1 11/16;;1 11/16;;1 13/16;;1 13/16;;1 15/16;;;;;;;;;;;;;
N;LARGO SUPERIOR DE MANGA;;P;CRITICA;  3/8 ;  1/4 ;9  5/16;;9 15/16;;10  9/16;;11  1/16;;11  9/16;;12  1/16;;12  9/16;;;;;;;;;;;;;
O;BICEP ANCHO SUPERIOR DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;15  3/4 ;;16  9/16;;17  3/8 ;;18  3/8 ;;19  3/8 ;;20  3/4 ;;22  1/4 ;;;;;;;;;;;;;
P;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;14      ;;14 13/16;;15  3/4 ;;16  5/8 ;;17  9/16;;19      ;;20  1/2 ;;;;;;;;;;;;;
Q;ANCHO DE PECHERA SUPERIOR E INFERIOR;;C;CRITICA;;;2 15/16;;2 15/16;;2 15/16;;2 15/16;;2 15/16;;2 15/16;;2 15/16;;;;;;;;;;;;;
R;LARGO DE PECHERA SUPERIOR E INFERIOR;;C;CRITICA;;;7  1/4 ;;7  1/2 ;;7  1/2 ;;7  3/4 ;;7  3/4 ;;8      ;;8      ;;;;;;;;;;;;;
S;ANCHO DE PARCHE ESPALDA;;C;CRITICA;;;6  3/4 ;;7      ;;7  1/4 ;;7  1/2 ;;7  3/4 ;;8  1/4 ;;8  3/4 ;;;;;;;;;;;;;
T;LARGO DE PARCHE ESPALDA;;C;CRITICA;;;4      ;;4  1/8 ;;4  1/4 ;;4  3/8 ;;4  1/2 ;;4  3/4 ;;5      ;;;;;;;;;;;;;
U;LARGO SUPERIOR DE CUELLO EXTERIOR ;;C;CRITICA;;;16  7/8 ;;17  5/8 ;;18  3/8 ;;19  1/8 ;;19  7/8 ;;21  1/4 ;;22  1/2 ;;;;;;;;;;;;;
V;ALTO DE CUELLO EXTERIOR E INFERIOR;;C;CRITICA;;;2 11/16;;2 11/16;;2 11/16;;2 11/16;;2 11/16;;2 15/16;;2 15/16;;;;;;;;;;;;;
W;LARGO INFERIOR DE CUELLO EXTERIOR;;C;CRITICA;;;15  1/2 ;;16  1/4 ;;17      ;;17  3/4 ;;18  5/8 ;;19  7/8 ;;21  1/8 ;;;;;;;;;;;;;
X;LARGO SUPERIOR DE CUELLO INTERIOR ;;C;CRITICA;;;17  1/8 ;;17  7/8 ;;18  5/8 ;;19  7/16;;20  3/16;;21  7/16;;22 11/16;;;;;;;;;;;;;
Y;LARGO INFERIOR DE CUELLO INTERIOR;;C;CRITICA;;;15  3/4 ;;16  1/2 ;;17  1/4 ;;18      ;;18  3/4 ;;20      ;;21  1/4 ;;;;;;;;;;;;;
Z;LARGO DE BANDA EXTERIOR;;C;CRITICA;;;17  5/16;;18  1/16;;18 13/16;;19  9/16;;20  5/16;;21  5/8 ;;22  7/8 ;;;;;;;;;;;;;
A1;ALTO DE BANDA EXTERIOR E INTERIOR;;C;CRITICA;;;1  9/16;;1  9/16;;1  9/16;;1  9/16;;1  9/16;;1 13/16;;1 13/16;;;;;;;;;;;;;
A2;LARGO DE BANDA INTERIOR;;C;CRITICA;;;17  9/16;;18  5/16;;19  1/16;;19 13/16;;20  9/16;;21  7/8 ;;23  1/8 ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
