B;ANCHO DE PECHO DELANTERO Y ESPALDA EN SISA;;P;CRITICA;  3/8 ;  3/8 ;20  9/16;;21  9/16;;22  9/16;;24  1/16;;25  9/16;;28  1/16;;30  9/16;;;;;;;;;;;;;
C;ANCHO DE FALDON DELANTERO Y ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;19  5/8 ;;20  5/8 ;;21  5/8 ;;23  1/8 ;;24  5/8 ;;27  1/8 ;;29  5/8 ;;;;;;;;;;;;;
D;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  3/8 ;  3/8 ;16  1/8 ;;16 15/16;;17  3/4 ;;18  3/4 ;;19  3/4 ;;21  1/4 ;;22 13/16;;;;;;;;;;;;;
E;SISA RECTA DELANTERO ;;P;CRITICA;;;5 13/16;;6  5/16;;6 13/16;;7  1/4 ;;7 11/16;;8  7/16;;9  1/4 ;;;;;;;;;;;;;
F;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;;;4  5/8 ;;4  7/8 ;;5  1/8 ;;5  7/16;;5 11/16;;6  3/16;;6  3/4 ;;;;;;;;;;;;;
G;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;1  7/16;;1  1/2 ;;1  5/8 ;;1 13/16;;1 15/16;;2  3/16;;2  7/16;;;;;;;;;;;;;
H;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;21      ;;21  3/4 ;;22  3/8 ;;23  1/8 ;;23  3/4 ;;24      ;;24  1/8 ;;;;;;;;;;;;;
I;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;16  3/16;;16  7/8 ;;17  9/16;;18  9/16;;19  1/2 ;;20  7/8 ;;22  1/4 ;;;;;;;;;;;;;
J;SISA RECTA ESPALDA;;P;CRITICA;;;5  7/16;;5  3/4 ;;5  7/8 ;;6  1/4 ;;6  1/2 ;;6  3/4 ;;7      ;;;;;;;;;;;;;
K;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;8      ;;8  1/4 ;;8  9/16;;8 13/16;;9  1/16;;9  9/16;;10  1/8 ;;;;;;;;;;;;;
L;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;3      ;;3      ;;3  1/16;;3  1/16;;3  3/16;;3  3/16;;3  5/16;;;;;;;;;;;;;
M;ANCHO DE HOMBRO DE CANESU;;P;CRITICA;  3/8 ;  3/8 ;19  1/2 ;;20  1/4 ;;21  1/16;;22  1/16;;23  1/8 ;;24  5/8 ;;26  1/8 ;;;;;;;;;;;;;
N;LARGO DE CANESU CENTRO ESPALDA;;P;CRITICA;  1/4 ;  3/8 ;4  5/8 ;;4  7/8 ;;5  1/8 ;;5  3/8 ;;5  5/8 ;;6  3/8 ;;7  1/8 ;;;;;;;;;;;;;
O;SISA RECTA DE CANESU;;P;CRITICA;;;5  5/16;;5  9/16;;5 15/16;;6  1/8 ;;6  5/16;;6 15/16;;7  3/4 ;;;;;;;;;;;;;
P;ANCHO DE CANESU LADO INFERIOR;;P;CRITICA;  3/8 ;  3/8 ;16  5/16;;16 15/16;;17  5/8 ;;18  5/8 ;;19  1/2 ;;20  7/8 ;;22  1/4 ;;;;;;;;;;;;;
Q;LARGO DE MANGA ;;P;CRITICA;  3/8 ;  1/4 ;22  3/16;;23  1/16;;23 15/16;;24  7/16;;24 15/16;;24 11/16;;23 15/16;;;;;;;;;;;;;
R;ANCHO DE MANGA BICEP;;P;CRITICA;  3/8 ;  3/8 ;14  9/16;;15  9/16;;16  9/16;;17  9/16;;18  9/16;;20  1/16;;21 11/16;;;;;;;;;;;;;
S;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;8  7/8 ;;9  5/16;;9 13/16;;10  5/16;;10 13/16;;11 13/16;;12 15/16;;;;;;;;;;;;;
T;LARGO SUPERIOR CUELLO EXTERIOR;;C;CRITICA;;;15  9/16;;16  1/8 ;;16  9/16;;17  1/8 ;;17  9/16;;18  9/16;;19  9/16;;;;;;;;;;;;;
U;ALTO DE CUELLO EXTERIOR;;C;CRITICA;;;2  3/4 ;;2  3/4 ;;2  3/4 ;;2  3/4 ;;2  3/4 ;;3      ;;3      ;;;;;;;;;;;;;
V;LARGO INFERIOR CUELLO EXTERIOR;;C;CRITICA;;;17  7/8 ;;18  1/2 ;;19  3/16;;19 13/16;;20  1/2 ;;21  3/4 ;;23  1/16;;;;;;;;;;;;;
W;LARGO SUPERIOR DE CUELLO INTERIOR;;C;CRITICA;;;15  3/4 ;;16  1/4 ;;16  3/4 ;;17  1/4 ;;17  3/4 ;;18  3/4 ;;19  3/4 ;;;;;;;;;;;;;
Y;ALTO DE CUELLO INTERIOR;;C;CRITICA;;;2  5/16;;2  5/16;;2  5/16;;2  5/16;;2  5/16;;2  9/16;;2  9/16;;;;;;;;;;;;;
Z;LARGO INFERIOR CUELLO INTERIOR;;C;CRITICA;;;17  1/2 ;;18  1/8 ;;18 13/16;;19  7/16;;20  1/8 ;;21  3/8 ;;22 11/16;;;;;;;;;;;;;
A1;LARGO DE PRETINA ;;C;CRITICA;;;19  3/8 ;;20  3/8 ;;21  3/8 ;;22  7/8 ;;24  3/8 ;;26  7/8 ;;29  3/8 ;;;;;;;;;;;;;
B1;ALTO DE PRETINA;;C;CRITICA;;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;;;;;;;;;;;;
C1;LARGO DE PUÑO EN COSTURA ;;C;CRITICA;;;8  9/16;;9  1/16;;9  9/16;;10  1/16;;10  9/16;;11  9/16;;12  9/16;;;;;;;;;;;;;
D1;ALTO DE PUÑO ;;C;CRITICA;;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;;;;;;;;;;;;
E1;LARGO DE PUÑO EN CENTRO;;C;CRITICA;;;8  1/8 ;;8  5/8 ;;9  1/8 ;;9  5/8 ;;10  1/8 ;;11  1/8 ;;12  1/8 ;;;;;;;;;;;;;
F1;ANCHO  DE VISTA CIERRE;;C;CRITICA;;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;;;;;;;;;;;;
G1;ALTO DE VISTA CIERRE;;C;CRITICA;;;10  1/8 ;;10  1/2 ;;10  1/2 ;;10  7/8 ;;10  7/8 ;;11  1/4 ;;11  1/4 ;;;;;;;;;;;;;
1;ALTO DE MEDIO PECHO DELANTERO ;;P;CRITICA;;;4 15/16;;5  3/16;;5  7/16;;5 11/16;;5 15/16;;6  5/16;;6 11/16;;;;;;;;;;;;;
2;ANCHO DE MEDIO PECHO DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;15  1/8 ;;15  7/8 ;;16  5/8 ;;17  5/8 ;;18  5/8 ;;20  1/8 ;;21  5/8 ;;;;;;;;;;;;;
3;ALTO DE MEDIO PECHO ESPALDA ;;P;CRITICA;;;2  1/4 ;;2  1/4 ;;2  1/8 ;;2  1/8 ;;2      ;;1  5/8 ;;1  1/8 ;;;;;;;;;;;;;
4;ANCHO DE MEDIO PECHO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;15  5/8 ;;16  3/8 ;;17  1/8 ;;18  1/8 ;;19  1/8 ;;20  5/8 ;;22  1/8 ;;;;;;;;;;;;;
5;LARGO DE TAJO DELANTERO;;P;CRITICA;;;5  5/8 ;;6      ;;6      ;;6  3/8 ;;6  3/8 ;;6  1/2 ;;6  1/2 ;;;;;;;;;;;;;
6;ALTO DE GARETA CIERRE;;C;CRITICA;;;3  3/4 ;;3  3/4 ;;3  3/4 ;;3  3/4 ;;3  3/4 ;;3  3/4 ;;3  3/4 ;;;;;;;;;;;;;
7;ANCHO DE GARETA CIERRE;;C;CRITICA;;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;;;;;;;;;;;;
