C;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;2  1/2 ;;2  5/8 ;;2 11/16;;2 13/16;;2 15/16;;3  3/16;;3  7/16;;;;;;;;;;;;;
D;LARGO DE TAJO DELANTERO;;P;CRITICA;;;4  1/2 ;;4  3/4 ;;4  3/4 ;;5      ;;5      ;;5  1/4 ;;5  1/4 ;;;;;;;;;;;;;
F;SISA RECTA DELANTERO ;;P;CRITICA;;;6 15/16;;7  1/2 ;;8      ;;8  7/16;;8  7/8 ;;9  5/8 ;;10  3/8 ;;;;;;;;;;;;;
G;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  3/16;  3/16;16  5/8 ;;17  3/8 ;;18  1/8 ;;19  1/8 ;;20  1/8 ;;21  5/8 ;;23  1/8 ;;;;;;;;;;;;;
H;ANCHO DE HOMBRO INDIVIDUAL DELANTERO/ESPALDA;;P;CRITICA;;;6      ;;6  1/4 ;;6  7/16;;6  7/8 ;;7  1/4 ;;7  3/4 ;;8  1/4 ;;;;;;;;;;;;;
I;UBICACIÓN DE MEDIO PECHO DELANTERO;;P;CRITICA;;;5  5/8 ;;5  7/8 ;;6  1/8 ;;6  3/8 ;;6  5/8 ;;7      ;;7  3/8 ;;;;;;;;;;;;;
J;ANCHO DE MEDIO PECHO DELANTERO;;P;CRITICA;  3/16;  3/16;14  7/8 ;;15  5/8 ;;16  3/8 ;;17  3/8 ;;18  3/8 ;;19  7/8 ;;21  3/8 ;;;;;;;;;;;;;
K;ANCHO DE PECHO DELANTERO Y ESPALDA EN SISA;;P;CRITICA;  3/16;  3/16;20  3/8 ;;21  3/8 ;;22  3/8 ;;23  7/8 ;;25  3/8 ;;27  7/8 ;;30  3/8 ;;;;;;;;;;;;;
L;UBICACIÓN DE CINTURA DESDE SISA;;P;CRITICA;;;7  1/8 ;;7  5/8 ;;8  1/8 ;;8  3/8 ;;8  5/8 ;;8  5/8 ;;8  5/8 ;;;;;;;;;;;;;
M;ANCHO DE CINTURA DELANTERO Y ESPALDA ;;P;CRITICA;  3/16;  3/16;19  1/4 ;;20  1/4 ;;21  1/4 ;;22  3/4 ;;24  1/4 ;;26  3/4 ;;29  1/4 ;;;;;;;;;;;;;
N;ANCHO DE FALDON DELANTERO Y ESPALDA;;P;CRITICA;  3/16;  3/16;19  1/2 ;;20  1/2 ;;21  1/2 ;;23      ;;24  1/2 ;;27      ;;29  1/2 ;;;;;;;;;;;;;
O;LARGO DE COSTADO DELANTERO Y ESPALDA;;P;CRITICA;  3/16;  1/4 ;18  5/8 ;;19  1/8 ;;19  5/8 ;;20  1/8 ;;20  5/8 ;;20  7/8 ;;21  1/8 ;;;;;;;;;;;;;
P;LARGO DE CUERPO ESPALDA;;P;CRITICA;  1/8 ;  1/4 ;29  3/4 ;;30  3/4 ;;31  3/4 ;;32  3/4 ;;33  3/4 ;;34  3/4 ;;35  3/4 ;;;;;;;;;;;;;
Q;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;7  1/8 ;;7  3/8 ;;7  5/8 ;;7  7/8 ;;8  1/8 ;;8  5/8 ;;9  1/8 ;;;;;;;;;;;;;
R;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;2  3/8 ;;2  3/8 ;;2  1/2 ;;2  1/2 ;;2  5/8 ;;2  5/8 ;;2  3/4 ;;;;;;;;;;;;;
S;SISA RECTA ESPALDA;;P;CRITICA;;;9  1/4 ;;9  3/4 ;;10  1/4 ;;10 11/16;;11  1/8 ;;11  3/4 ;;12  1/2 ;;;;;;;;;;;;;
T;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/16;  3/16;18  3/8 ;;19  1/8 ;;19  7/8 ;;20  7/8 ;;21  7/8 ;;23  3/8 ;;24  7/8 ;;;;;;;;;;;;;
U;UBICACIÓN DE MEDIO PECHO ESPALDA;;P;CRITICA;;;8  3/16;;8  3/8 ;;8  5/8 ;;8  7/8 ;;9  1/8 ;;9  1/2 ;;9  7/8 ;;;;;;;;;;;;;
V;ANCHO DE MEDIO PECHO ESPALDA;;P;CRITICA;  3/16;  3/16;15  3/8 ;;16  1/8 ;;16  7/8 ;;17  7/8 ;;18  7/8 ;;20  3/8 ;;21  7/8 ;;;;;;;;;;;;;
X;LARGO DE MANGA;;P;CRITICA;  3/16;  1/4 ;21  3/8 ;;22  1/4 ;;23  1/8 ;;23  5/8 ;;24  1/8 ;;23  7/8 ;;23  1/8 ;;;;;;;;;;;;;
Y;BICEP ANCHO SUPERIOR DE MANGA;;P;CRITICA;  3/16;  3/16;14  7/8 ;;15  7/8 ;;16  3/4 ;;17  3/4 ;;18  3/4 ;;20  3/8 ;;22      ;;;;;;;;;;;;;
Z;UBICACIÓN DE CODO;;P;CRITICA;;;6  7/8 ;;7  1/4 ;;7  5/8 ;;7  7/8 ;;8  1/8 ;;7  1/2 ;;6  3/8 ;;;;;;;;;;;;;
A1;ANCHO DE CODO;;P;CRITICA;  3/16;  3/16;11  3/8 ;;12  3/8 ;;13  1/4 ;;14      ;;14  5/8 ;;15  5/8 ;;16  5/8 ;;;;;;;;;;;;;
B1;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/16;  3/16;9      ;;9  1/2 ;;10      ;;10  1/2 ;;11      ;;11  7/16;;11  7/8 ;;;;;;;;;;;;;
E1;ANCHO DE PARCHE ESPALDA;;C;CRITICA;;;6  7/8 ;;7  1/8 ;;7  3/8 ;;7  5/8 ;;7  7/8 ;;8  3/8 ;;8  7/8 ;;;;;;;;;;;;;
F1;LARGO DE PARCHE ESPALDA;;C;CRITICA;;;4      ;;4  1/8 ;;4  1/4 ;;4  3/8 ;;4  1/2 ;;4  3/4 ;;5      ;;;;;;;;;;;;;
G1;LARGO DE TAPETE;;C;CRITICA;;;13  3/4 ;;14      ;;14  3/8 ;;14  5/8 ;;15      ;;15  1/2 ;;16  1/8 ;;;;;;;;;;;;;
H1;ALTO DE TAPETE;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;
I1;LARGO DE CUELLO;;C;CRITICA;;;15  1/2 ;;16      ;;16  5/8 ;;17  1/4 ;;17  7/8 ;;19      ;;20      ;;;;;;;;;;;;;
J1;ALTO DE CUELLO;;C;CRITICA;;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;;;;;;;;;;;;
M1;ANCHO DE PECHERA SUPERIOR ;;C;CRITICA;;;1  7/16;;1  7/16;;1  7/16;;1  7/16;;1  7/16;;1  7/16;;1  7/16;;;;;;;;;;;;;
N1;LARGO DE PECHERA SUPERIOR ;;C;CRITICA;;;6  7/8 ;;7  1/8 ;;7  1/8 ;;7  3/8 ;;7  3/8 ;;7  5/8 ;;7  5/8 ;;;;;;;;;;;;;
O1;ANCHO DE PECHERA INFERIOR;;C;CRITICA;;;2  1/4 ;;2  1/4 ;;2  1/4 ;;2  1/4 ;;2  1/4 ;;2  1/4 ;;2  1/4 ;;;;;;;;;;;;;
P1;LARGO DE PECHERA INFERIOR;;C;CRITICA;;;6  7/8 ;;7  1/8 ;;7  1/8 ;;7  3/8 ;;7  3/8 ;;7  5/8 ;;7  5/8 ;;;;;;;;;;;;;
T1;LARGO DE PUÑO;;C;CRITICA;;;7  5/8 ;;8  1/8 ;;8  5/8 ;;9  1/8 ;;9  5/8 ;;10  1/8 ;;10  5/8 ;;;;;;;;;;;;;
U1;ALTO DE PUÑO;;C;CRITICA;;;6  1/8 ;;6  1/8 ;;6  1/8 ;;6  1/8 ;;6  1/8 ;;6  1/8 ;;6  1/8 ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
