D;SISA RECTA DELANTERO;;P;CRITICA;;;6  5/8 ;;7  1/16;;7 11/16;;8  1/8 ;;8  3/4 ;;;;;;;;;;;;;;;;;
E;ANCHO DE PECHO  DELANTERO EN SISA ;;P;CRITICA;;;18  5/16;;19  5/16;;20  5/16;;21  5/16;;22 13/16;;;;;;;;;;;;;;;;;
F;ANCHO DE FALDON DELANTERO ;;P;CRITICA;;;20      ;;21      ;;22      ;;23      ;;24  1/2 ;;;;;;;;;;;;;;;;;
G;LARGO DE CUERPO DELANTERO;;P;CRITICA;  3/8 ;  3/16;24  3/4 ;;25  1/4 ;;25  3/4 ;;26  1/4 ;;26  3/4 ;;;;;;;;;;;;;;;;;
H;ABERTURA DE CUELLO ESPALDA ;;P;CRITICA;;;7      ;;7  1/4 ;;7  1/2 ;;7  3/4 ;;8      ;;;;;;;;;;;;;;;;;
I;CAIDA DE CUELLO  ESPALDA ;;P;CRITICA;  3/8 ;  3/16;1  3/16;;1  5/16;;1  7/16;;1  9/16;;1 11/16;;;;;;;;;;;;;;;;;
J;ANCHO DE HOMBRO ESPALDA ;;P;CRITICA;;;12  3/4 ;;13  1/4 ;;13  3/4 ;;14  1/4 ;;15      ;;;;;;;;;;;;;;;;;
K;SISA RECTA ESPALDA ;;P;CRITICA;  1/4 ;  3/16;7  7/8 ;;8  3/8 ;;8  7/8 ;;9  3/8 ;;10      ;;;;;;;;;;;;;;;;;
L;ANCHO DE PECHO  ESPALDA EN SISA ;;P;CRITICA;  1/4 ;  3/16;18  9/16;;19  9/16;;20  9/16;;21  9/16;;23  1/16;;;;;;;;;;;;;;;;;
M;LARGO DE CUERPO ESPALDA ;;P;CRITICA;;;25  5/8 ;;26  1/8 ;;26  5/8 ;;27  1/8 ;;27  5/8 ;;;;;;;;;;;;;;;;;
N;LARGO COLLARETA SISA ;;C;CRITICA;;;23  5/8 ;;24  3/4 ;;25  7/8 ;;27      ;;28  3/4 ;;;;;;;;;;;;;;;;;
O;ALTO COLLARETA SISA ;;C;CRITICA;;;2      ;;2      ;;2      ;;2      ;;2      ;;;;;;;;;;;;;;;;;
P;LARGO COLLARETA CUELLO;;C;CRITICA;;;24  5/8 ;;25  3/8 ;;26  1/8 ;;26  7/8 ;;27  5/8 ;;;;;;;;;;;;;;;;;
Q;ALTO COLLARETA CUELLO;;C;CRITICA;;;2      ;;2      ;;2      ;;2      ;;2      ;;;;;;;;;;;;;;;;;
R;ALTO DE VENST DEL-ESP;;P;CRITICA;;;4  3/4 ;;4  3/4 ;;4  3/4 ;;4  3/4 ;;4  3/4 ;;;;;;;;;;;;;;;;;
S;ANCHO DE BOLSILLO;;C;CRITICA;;;5  1/4 ;;5  1/4 ;;5  1/4 ;;5  1/4 ;;5  1/4 ;;;;;;;;;;;;;;;;;
T;LARGO DE BOLSILLO;;C;CRITICA;;;5 11/16;;5 11/16;;5 11/16;;5 11/16;;5 11/16;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
