C;ANCHO  DE HOMBRO DELANTERO;;P;CRITICA;5 /16;  3/16;14  3/4 ;;15  1/4 ;;15  3/4 ;;16  1/4 ;;17      ;;;;;;;;;;;;;;;;;
D;ANCHO DE HOMBRO ESPALDA ;;P;CRITICA;5 /16;  3/16;15      ;;15  7/16;;16      ;;16  7/16;;17  3/16;;;;;;;;;;;;;;;;;
E;SISA RECTA DELANTERO;;P;CRITICA;;;6  1/2 ;;7  1/8 ;;7  3/4 ;;8  1/4 ;;9      ;;;;;;;;;;;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICA;;;7  1/16;;7  5/8 ;;8  3/16;;8  3/4 ;;9  1/2 ;;;;;;;;;;;;;;;;;
G;ANCHO PECHO EN PUNTA ;;P;CRITICA;  3/8 ;  3/16;18  1/4 ;;19  1/4 ;;20  1/4 ;;21  1/4 ;;22  3/4 ;;;;;;;;;;;;;;;;;
H;ANCHO DE FALDON  DELANTERO/ ESPALDA ;;P;CRITICA;  3/8 ;3 /16;20  3/4 ;;21  3/4 ;;22  3/4 ;;23  3/4 ;;25  3/8 ;;;;;;;;;;;;;;;;;
I;CAIDA CUELLO DELANTERO;;P;CRITICA;  3/8 ;  3/16;3  9/16;;3  3/4 ;;3 13/16;;3  7/8 ;;4  1/8 ;;;;;;;;;;;;;;;;;
J;ABERTURA CUELLO DELANTERO;;P;CRITICA;;;6  5/8 ;;7      ;;7  1/8 ;;7  3/8 ;;7  5/8 ;;;;;;;;;;;;;;;;;
K;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;6  7/8 ;;7  3/16;;7  7/16;;7  5/8 ;;7  7/8 ;;;;;;;;;;;;;;;;;
L;CAIDA DE ESCOTE ESP ;;P;CRITICA;;;1  3/4 ;;1  7/8 ;;1  7/8 ;;2  1/16;;2  1/4 ;;;;;;;;;;;;;;;;;
LL;ANCHO DE MANGA  EN PUNTA ;;P;CRITICA;5 /16;  3/16;13  7/8 ;;14  5/8 ;;15  3/8 ;;16  3/16;;17  3/16;;;;;;;;;;;;;;;;;
M;LARGO DE MANGA ;;P;CRITICA;  1/4 ;  1/4 ;7  5/8 ;;8      ;;8  3/16;;8  3/8 ;;8  5/8 ;;;;;;;;;;;;;;;;;
N;ABERTURA DE MANGA ;;P;CRITICA;  3/8 ;  3/16;11  7/16;;12  3/16;;13      ;;13  5/8 ;;14  5/8 ;;;;;;;;;;;;;;;;;
Ñ;ANCHO CUELLO COLLARETA (DISPO);;C;CRITICA;;;23  3/8 ;;24      ;;24  3/4 ;;25  1/2 ;;26  3/8 ;;;;;;;;;;;;;;;;;
O;ALTO DE CUELLO COLLARETA (DISPO);;C;CRITICA;;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;;;;;;;;;;;;;;;;
P;ANCHO DE TAPETE ;;C;CRITICA;;;12  1/2 ;;12  3/4 ;;13      ;;13  1/4 ;;13  1/2 ;;;;;;;;;;;;;;;;;
Q;ALTO DE TAPETE ;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
