C;ANCHO DE FALDON DELANTERO Y ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;;;30      ;;32      ;;34      ;;;;;;;;;;;;;;;;;;;
D;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  1/2 ;  1/2 ;;;21  3/4 ;;22  3/4 ;;23  1/2 ;;;;;;;;;;;;;;;;;;;
E;SISA RECTA DELANTERO ;;P;CRITICA;;;;;9  3/8 ;;10      ;;10  5/8 ;;;;;;;;;;;;;;;;;;;
F;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;;;;;8  7/16;;8 13/16;;9  3/16;;;;;;;;;;;;;;;;;;;
G;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;;;4  1/2 ;;4  3/4 ;;4  7/8 ;;;;;;;;;;;;;;;;;;;
H;LARGO DE CUERPO ESPALDA;;P;CRITICA;  7/16;  1/4 ;;;35  3/8 ;;35  7/8 ;;36  3/8 ;;;;;;;;;;;;;;;;;;;
I;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  1/2 ;  1/2 ;;;22  7/8 ;;23  7/8 ;;24  5/8 ;;;;;;;;;;;;;;;;;;;
J;SISA RECTA ESPALDA;;P;CRITICA;;;;;10      ;;10  3/4 ;;11  1/4 ;;;;;;;;;;;;;;;;;;;
K;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;;;9  7/16;;9 13/16;;10  3/16;;;;;;;;;;;;;;;;;;;
L;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;;;2      ;;2      ;;2  1/8 ;;;;;;;;;;;;;;;;;;;
M;LARGO SUPERIOR DE MANGA;;P;CRITICA;  1/2 ;  1/4 ;;;11  3/8 ;;11  3/8 ;;11  3/8 ;;;;;;;;;;;;;;;;;;;
N;BICEP ANCHO SUPERIOR DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;;;21      ;;22  7/16;;23  7/8 ;;;;;;;;;;;;;;;;;;;
O;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;;;18  1/4 ;;19  1/2 ;;20  7/8 ;;;;;;;;;;;;;;;;;;;
P;LARGO DE CUELLO ;;C;CRITICA;;;;;21  5/16;;22  3/16;;23      ;;;;;;;;;;;;;;;;;;;
Q;ALTO DE CUELLO;;C;CRITICA;;;;;2      ;;2      ;;2      ;;;;;;;;;;;;;;;;;;;
R;LARGO DE TAPETE DE CUELLO;;C;CRITICA;;;;;15      ;;15  3/8 ;;15  7/8 ;;;;;;;;;;;;;;;;;;;
S;ALTO DE TAPETE DE CUELLO;;C;CRITICA;;;;;1      ;;1      ;;1      ;;;;;;;;;;;;;;;;;;;
1;ALTO DE MEDIO PECHO DELANTERO;;P;CRITICA;;;;;8  1/4 ;;8  1/4 ;;8  1/4 ;;;;;;;;;;;;;;;;;;;
2;ANCHO DE MEDIO PECHO DELANTERO;;P;CRITICA;  1/2 ;  1/2 ;;;20  1/2 ;;21  1/2 ;;22  1/4 ;;;;;;;;;;;;;;;;;;;
3;ALTO DE MEDID PECHO ESPALDA;;P;CRITICA;;;;;9  1/4 ;;9  1/4 ;;9  1/4 ;;;;;;;;;;;;;;;;;;;
4;ANCHO DE MEDIO PECHO ESPALDA;;P;CRITICA;  1/2 ;  1/2 ;;;21  1/4 ;;22  1/4 ;;23      ;;;;;;;;;;;;;;;;;;;
A1;LARGO DE BOLSILLO EN CENTRO;;C;CRITICA;;;;;7      ;;7      ;;7  1/2 ;;;;;;;;;;;;;;;;;;;
B1;LARGO DE BOLSILLO EN COSTADOS;;C;CRITICA;;;;;6  1/8 ;;6  1/8 ;;6  5/8 ;;;;;;;;;;;;;;;;;;;
C1;ANCHO DE BOLSILLO;;C;CRITICA;;;;;5  1/4 ;;5  1/4 ;;5  3/4 ;;;;;;;;;;;;;;;;;;;
D1;ANCHO DE ENTRETELA DE BOLSILLO;;C;CRITICA;;;;;5  1/4 ;;5  1/4 ;;5  3/4 ;;;;;;;;;;;;;;;;;;;
E1;ALTO DE ENTRETELA DE BOLSILLO;;C;CRITICA;;;;;1  3/8 ;;1  3/8 ;;1  3/8 ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;CUELLO 87% LA PRODUCICON = A PP SAMPLE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
