FICHA DE ESPECIFICACIONES TECNICAS   ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HOJA DE MEDIDAS DE MOLDE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FECHA DE GENERACION:;;31/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FECHA DE ACTUALIZACION:;;;;;;;;;;;;;;;;;;;;;;;;;MOLDE CON/SIN TAJO;;;;;;;
CLIENTE:;;MARMAXX;;;;;;;;;ESTILO PROPIO 1:;;;;;;3212;;;;;;;;ENCOGIMIENTO;;;;MOLDE;;;
ESTILO CLIENTE:;;AN10275;;;;;;;;;ESTILO PROPIO 2:;;;;;;;;;;;;;;HILO;;;;4.5%;;;
SILUETA:;;;;;;;;;;;TEMPORADA:;;;;;;;;;;;;;;TRAVEZ;;;;2.5%;;;
DIVISION:;;;;;;;;;;;TALLAS:;;;;;;XS-S-M-L-XL;;;;;;;;LARG.DE MANGA;;;;3.5%;;;
TIPO MUESTRA:;;PRODUCION PROGRAMA 371-431;;;;;;;;;MEDIDA :;;;;;;PULGADA;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;MARGEN DE RECORTES;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;UNION DE HOMBROS;;;;  1/8 ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;PEGADO DE MANGA ;;;;  3/16;;;
;;;;;;;;;;;;;;;;;;;;;;;;;CERRADO DE COSTADOS;;;;  3/16;;;
;;;;;;;;;;;;;;;;;;;;;;;;;BASTA DE FALDON ;;;;  1/4 ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COD.;DESCRIPCIÓN;;P/C;CRITICA;MARGEN (1);MARGEN (2);XS;;S;;M;;L;;XL;;;;;;;;;;;;;;;;;
A;LARGO DE CUERPO DELANTERO ;;P;CRITICA;  1/4 ;  5/16;27  7/8 ;;28  3/8 ;;28  7/8 ;;29  3/8 ;;29  7/8 ;;;;;;;;;;;;;;;;;
B;ANCHO DE PECHO DELANTERO Y ESPALDA EN SISA;;P;CRITICA;  3/8 ;  3/8 ;18      ;;19      ;;20      ;;21      ;;22  1/2 ;;;;;;;;;;;;;;;;;
