B;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;;;6  1/2 ;;6  3/4 ;;7      ;;7  1/8 ;;7  3/8 ;;7  7/8 ;;8  1/4 ;;;;;;;;;;;;;
C;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;3      ;;3      ;;3  1/8 ;;3  1/4 ;;3  3/8 ;;3  5/8 ;;3  7/8 ;;;;;;;;;;;;;
D;LARGO DE TAJO DELANTERO;;P;CRITICA;;;4  1/2 ;;4  3/4 ;;4  3/4 ;;5      ;;5      ;;5  1/4 ;;5  1/4 ;;;;;;;;;;;;;
E;ANCHO DE TAJO DELANTERO;;P;CRITICA;;; 1/2;; 1/2;; 1/2;; 1/2;; 1/2;; 1/2;; 1/2;;;;;;;;;;;;;
F;SISA RECTA DELANTERO ;;P;CRITICA;;;6  1/2 ;;7      ;;7  5/8 ;;8      ;;8  1/2 ;;9  1/2 ;;10  3/8 ;;;;;;;;;;;;;
G;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  3/16;  3/16;16  1/2 ;;17  1/4 ;;18      ;;19      ;;20      ;;21  7/8 ;;23  3/8 ;;;;;;;;;;;;;
I;UBICACIÓN DE MEDIO PECHO DELANTERO;;P;CRITICA;;;5  5/8 ;;5  7/8 ;;6  1/8 ;;6  3/8 ;;6  5/8 ;;7  1/8 ;;7  1/2 ;;;;;;;;;;;;;
J;ANCHO DE MEDIO PECHO DELANTERO;;P;CRITICA;  3/16;  3/16;15      ;;15  3/4 ;;16  1/2 ;;17  1/2 ;;18  1/2 ;;20  1/4 ;;21  3/4 ;;;;;;;;;;;;;
K;ANCHO DE PECHO DELANTERO Y ESPALDA EN SISA;;P;CRITICA;  3/16;  3/16;20  1/8 ;;21  1/8 ;;22  1/8 ;;23  5/8 ;;25  1/8 ;;28  5/8 ;;31  1/8 ;;;;;;;;;;;;;
M;ANCHO DE CINTURA DELANTERO Y ESPALDA ;;P;CRITICA;  3/16;  3/16;18  7/8 ;;20  1/8 ;;21  1/8 ;;22  5/8 ;;24  1/8 ;;28  1/8 ;;30  5/8 ;;;;;;;;;;;;;
N;ANCHO DE FALDON DELANTERO Y ESPALDA;;P;CRITICA;  3/16;  3/16;19  1/8 ;;20  3/8 ;;21  3/8 ;;22  7/8 ;;24  3/8 ;;27  7/8 ;;30  3/8 ;;;;;;;;;;;;;
P;LARGO DE CUERPO ESPALDA;;P;CRITICA;  1/8 ;  1/4 ;29  1/2 ;;30  1/2 ;;31  1/2 ;;32  1/2 ;;33  1/2 ;;34  1/2 ;;35  1/2 ;;;;;;;;;;;;;
Q;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;8  1/8 ;;8  3/8 ;;8  5/8 ;;8  7/8 ;;9  1/8 ;;9  5/8 ;;10  1/8 ;;;;;;;;;;;;;
R;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;2      ;;2      ;;2  1/8 ;;2  1/8 ;;2  1/4 ;;2  1/4 ;;2  3/8 ;;;;;;;;;;;;;
S;SISA RECTA ESPALDA;;P;CRITICA;;;8  7/8 ;;9  1/2 ;;9  7/8 ;;10  3/8 ;;10  3/4 ;;11  3/4 ;;12  1/2 ;;;;;;;;;;;;;
T;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/16;  3/16;18  5/8 ;;19  1/2 ;;20  1/8 ;;21  1/8 ;;22  1/8 ;;24      ;;25  1/2 ;;;;;;;;;;;;;
U;UBICACIÓN DE MEDIO PECHO ESPALDA;;P;CRITICA;;;8      ;;8  1/4 ;;8  1/2 ;;8  3/4 ;;9      ;;9  1/2 ;;9  7/8 ;;;;;;;;;;;;;
V;ANCHO DE MEDIO PECHO ESPALDA;;P;CRITICA;  3/16;  3/16;15  1/2 ;;16  1/4 ;;17      ;;18      ;;19      ;;20  3/4 ;;22  1/4 ;;;;;;;;;;;;;
X;LARGO DE MANGA;;P;CRITICA;  3/16;  1/4 ;22  1/2 ;;23  3/8 ;;24  1/4 ;;24  3/4 ;;25  1/4 ;;24  7/8 ;;24  1/8 ;;;;;;;;;;;;;
Y;BICEP ANCHO SUPERIOR DE MANGA;;P;CRITICA;  3/16;  3/16;14  1/2 ;;15  1/2 ;;16  1/2 ;;17  1/2 ;;18  5/8 ;;20  5/8 ;;22  3/8 ;;;;;;;;;;;;;
Z;ANCHO DE BOCA DE MANGA EN QUIEBRE;;P;CRITICA;;;9      ;;9  3/4 ;;10  1/2 ;;11      ;;11  1/2 ;;12  1/4 ;;12  7/8 ;;;;;;;;;;;;;
C1;ANCHO DE PECHERA SUPERIOR E INFERIOR;;C;CRITICA;;;2  3/4 ;;2  3/4 ;;2  3/4 ;;2  3/4 ;;2  3/4 ;;2  3/4 ;;2  3/4 ;;;;;;;;;;;;;
D1;LARGO DE PECHERA SUPERIOR E INFERIOR;;C;CRITICA;;;6  1/2 ;;6  3/4 ;;6  3/4 ;;7      ;;7      ;;7  1/4 ;;7  1/4 ;;;;;;;;;;;;;
E1;ANCHO DE MEDIA LUNA;;C;CRITICA;;;6  7/8 ;;7  1/8 ;;7  3/8 ;;7  5/8 ;;8      ;;8  1/2 ;;8  7/8 ;;;;;;;;;;;;;
F1;ALTO DE MEDIA LUNA;;C;CRITICA;;;3  7/8 ;;4      ;;4  1/8 ;;4  1/4 ;;4  3/8 ;;4  5/8 ;;4  7/8 ;;;;;;;;;;;;;
H1;ALTO DE CUELLO;;C;CRITICA;;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;;;;;;;;;;;;
I1;ANCHO DE CUELLO;;C;CRITICA;;;11  1/4 ;;11  1/2 ;;11  3/4 ;;12      ;;12  1/4 ;;12  1/2 ;;12  3/4 ;;;;;;;;;;;;;
H2;ALTO DE CUELLO;;C;CRITICA;;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;;;;;;;;;;;;
I 2;ANCHO DE CUELLO;;C;CRITICA;;;11  1/2 ;;11  3/4 ;;12      ;;12  1/4 ;;12  1/2 ;;12  3/4 ;;13      ;;;;;;;;;;;;;
1;ANCHO DE PUÑO;;C;CRITICA;;;7  7/8 ;;8  1/2 ;;9  3/8 ;;9  3/4 ;;10  1/4 ;;11      ;;11  3/4 ;;;;;;;;;;;;;
2;ALTO DE PUÑO;;C;CRITICA;;;5  1/4 ;;5  1/4 ;;5  1/4 ;;5  1/4 ;;5  1/4 ;;5  1/4 ;;5  1/4 ;;;;;;;;;;;;;
3;ANCHO DE PICARON;;C;CRITICA;;;11  7/8 ;;11  7/8 ;;11  7/8 ;;11  7/8 ;;11  7/8 ;;11  7/8 ;;11  7/8 ;;;;;;;;;;;;;
4;ALTO DE PICARON ;;C;CRITICA;;;11  7/8 ;;11  7/8 ;;11  7/8 ;;11  7/8 ;;11  7/8 ;;11  7/8 ;;11  7/8 ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
