C;ANCHO  DE HOMBRO DELANTERO;;P;CRITICA;5 /16;  3/16;7 15/16;;8  3/16;;8  7/16;;8 13/16;;8 15/16;;;;;;;;;;;;;;;;;
D;ANCHO DE HOMBRO ESPALDA 1/2;;P;CRITICA;5 /16;  3/16;4  5/16;;4  7/16;;4  9/16;;4 11/16;;4 13/16;;;;;;;;;;;;;;;;;
E;ANCHO PECHO EN LINEA DE SISA DEL-ESP;;P;CRITICA;;;23  3/4 ;;25  3/4 ;;27  3/4 ;;29  3/4 ;;32  3/4 ;;;;;;;;;;;;;;;;;
F;ANCHO DE FALDON  DELANTERO/ ESPALDA ;;P;CRITICA;;;23  1/2 ;;25  1/2 ;;25  1/2 ;;29  1/2 ;;32  1/2 ;;;;;;;;;;;;;;;;;
G;SISA RECTA DELANTERO;;P;CRITICA;  1/4 ;  1/4 ;7  7/8 ;;8  3/8 ;;8  7/8 ;;9  3/8 ;;10  1/8 ;;;;;;;;;;;;;;;;;
H;SISA RECTA ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;7  7/8 ;;8  3/8 ;;8  7/8 ;;9  3/8 ;;10  1/8 ;;;;;;;;;;;;;;;;;
I;ABERTURA CUELLO DELANTERO;;P;CRITICA;;;5  3/4 ;;6      ;;6  1/4 ;;6  1/2 ;;6  3/4 ;;;;;;;;;;;;;;;;;
J;CAIDA CUELLO DELANTERO;;P;CRITICA;;;3 15/16;;4  1/16;;4  3/16;;4  5/16;;4  7/16;;;;;;;;;;;;;;;;;
K;ABERTURA DE CUELLO ESPALDA 1/2;;P;CRITICA;;;3  1/4 ;;3  3/8 ;;3  1/2 ;;3  5/8 ;;3  3/4 ;;;;;;;;;;;;;;;;;
L;CAIDA CUELLO ESPALDA;;P;CRITICA;;;1  5/8 ;;1  3/4 ;;1  7/8 ;;2      ;;2  1/8 ;;;;;;;;;;;;;;;;;
M;LARGO DE COLLARETA DE SISA;;C;CRITICA;;;24      ;;25  1/4 ;;26  1/2 ;;27  3/4 ;;30      ;;;;;;;;;;;;;;;;;
N;ALTO DE COLLARETA DE SISA;;C;CRITICA;;;2  1/2 ;;2  1/2 ;;2  1/2 ;;2  1/2 ;;2  1/2 ;;;;;;;;;;;;;;;;;
O;LARGO DE CENTRO ESPALDA;;P;CRITICA;  3/8 ;  3/16;22      ;;22  3/8 ;;22  3/4 ;;23  1/8 ;;23  1/2 ;;;;;;;;;;;;;;;;;
P;LARGO DE COLLARETA DE ESCOTE;;C;CRITICA;;;23  1/2 ;;24  1/4 ;;25      ;;25  3/4 ;;26  1/2 ;;;;;;;;;;;;;;;;;
Q;ALTO DE COLLARETA DE ESCOTE;;C;CRITICA;;;2  1/2 ;;2  1/2 ;;2  1/2 ;;2  1/2 ;;2  1/2 ;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
