C;ANCHO  DE HOMBRO DELANTERO;;P;CRITICA;  3/8 ;  3/16;13  1/2 ;;14      ;;14  7/16;;14  7/8 ;;15  3/4 ;;;;;;;;;;;;;;;;;
D;ANCHO DE HOMBRO ESPALDA ;;P;CRITICA;  3/8 ;  3/16;14  1/8 ;;14  5/8 ;;15  1/8 ;;15  5/8 ;;16  7/16;;;;;;;;;;;;;;;;;
E;SISA RECTA DELANTERO;;P;CRITICA;  3/8 ;  3/16;6  1/8 ;;6  5/8 ;;7  1/8 ;;7  5/8 ;;8  7/16;;;;;;;;;;;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICA;  3/8 ;  3/16;6  7/8 ;;7  7/16;;7 15/16;;8  7/16;;9  1/4 ;;;;;;;;;;;;;;;;;
G;ANCHO PECHO EN PUNTA ;;P;CRITICA;  3/8 ;  3/16;15      ;;16      ;;17      ;;18      ;;19  1/2 ;;;;;;;;;;;;;;;;;
H;ANCHO DE FALDON  DELANTERO;;P;CRITICA;  3/8 ;  3/16;15  3/8 ;;16  3/8 ;;17  3/8 ;;18  3/8 ;;19  7/8 ;;;;;;;;;;;;;;;;;
I;CAIDA CUELLO DELANTERO;;P;CRITICA;;;5  1/2 ;;5  3/4 ;;5  7/8 ;;6      ;;6  1/8 ;;;;;;;;;;;;;;;;;
J;ABERTURA CUELLO DELANTERO;;P;CRITICA;;;8      ;;8  1/4 ;;8  7/16;;8  5/8 ;;8  7/8 ;;;;;;;;;;;;;;;;;
K;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;8  5/8 ;;8  7/8 ;;9      ;;9  3/8 ;;9  9/16;;;;;;;;;;;;;;;;;
L;CAIDA DE ESCOTE ESP ;;P;CRITICA;  1/4 ;  3/16;2  3/8 ;;2  1/2 ;;2  5/8 ;;2  3/4 ;;2  7/8 ;;;;;;;;;;;;;;;;;
LL;ANCHO DE MANGA  EN PUNTA ;;P;CRITICA;  3/8 ;  3/16;11  7/8 ;;12  5/8 ;;13  1/4 ;;14      ;;15      ;;;;;;;;;;;;;;;;;
M;LARGO DE MANGA ;;P;CRITICA;;;22  5/8 ;;23  3/16;;23  5/8 ;;24  3/16;;24  5/8 ;;;;;;;;;;;;;;;;;
N;ABERTURA DE MANGA ;;P;CRITICA;  3/8 ;  3/16;7  1/8 ;;7  5/8 ;;8  1/8 ;;8  5/8 ;;9  1/8 ;;;;;;;;;;;;;;;;;
Ñ;ANCHO DE COLLARETA CUELLO ;;C;CRITICA;;;30      ;;30  5/8 ;;31  7/16;;32  1/8 ;;32  7/8 ;;;;;;;;;;;;;;;;;
O;ALTO DE COLLARETA CUELLO ;;C;CRITICA;;;2      ;;2      ;;2      ;;2      ;;2      ;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
