FICHA DE ESPECIFICACIONES TECNICAS   ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HOJA DE MEDIDAS DE MOLDE - PRENDA TAMBLEADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FECHA DE GENERACION:;;25/05/2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FECHA DE ACTUALIZACION:;;;;;;;;;;;;;;;;;;;;;;;;;MOLDE ;;;;;;;
CLIENTE:;;LANDS END;;;;;;;;;ESTILO PROPIO 1:;;;;;;10362;;;;;;;;ENCOGIMIENTO;;;;MOLDE;;;
ESTILO CLIENTE:;;476517;;;;;;;;;ESTILO PROPIO 2:;;;;;;6900;;;;;;;;HILO;;;;3.0%;;;
SILUETA:;;REGULAR;;;;;;;;;TEMPORADA:;;;;;;SS22;;;;;;;;TRAVEZ;;;;3.0%;;;
DIVISION:;;WOMENS;;;;;;;;;TALLAS:;;;;;;XXS-XS-S-M-L-XL;;;;;;;;LARG.DE MANGA;;;;2.0%;;;
TIPO MUESTRA:;;PRODUCCION-PROGRAMA #  ;;;;;;;;;MEDIDA :;;;;;;PULGADA;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;MARGEN DE RECORTES;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;UNION DE HOMBROS;;;;  1/8 ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;PEGADO DE MANGA;;;;  3/16;;;
;;;;;;;;;;;;;;;;;;;;;;;;;CERRADO DE COSTADOS;;;;  3/16;;;
;;;;;;;;;;;;;;;;;;;;;;;;;BASTA DE FALDON ;;;;  1/4 ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COD.;DESCRIPCIÓN;;P/C;CRITICAL;MARGEN (1);MARGEN (2);XXS;;XS;;S;;M;;L;;XL;;;;;;;;;;;;;;;
A;ABERTURA DE ESCOTE ESPALDA;;P;CRITICAL;;;7  5/8 ;;7  7/8 ;;8  1/8 ;;8  3/8 ;;8  5/8 ;;8  3/4 ;;;;;;;;;;;;;;;
B;CAIDA DE ESCOTE ESPALDA;;P;CRITICAL;;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;2      ;;2      ;;;;;;;;;;;;;;;
C;ANCHO DE HOMBRO ESPALDA;;P;CRITICAL;  3/8 ;  3/8 ;15 11/16;;16  3/16;;16 11/16;;17  5/16;;18  1/16;;18  7/16;;;;;;;;;;;;;;;
D;UBICACIÓN DE 1/2 PECHO ESPALDA ;;P;CRITICAL;;;7      ;;7      ;;7      ;;7      ;;7      ;;7      ;;;;;;;;;;;;;;;
E;ANCHO DE 1/2 PECHO ESPALDA ;;P;CRITICAL;  3/8 ;  3/8 ;14  3/4 ;;15  1/4 ;;15  3/4 ;;16  3/8 ;;17  1/8 ;;17  1/2 ;;;;;;;;;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICAL;  5/16;  3/8 ;7  3/4 ;;8  1/4 ;;8 11/16;;9  1/8 ;;9  9/16;;9 15/16;;;;;;;;;;;;;;;
G;ANCHO DE PECHO ESPALDA -DELANTERO;;P;CRITICAL;  3/8 ;  3/8 ;19  5/8 ;;20  5/8 ;;21  5/8 ;;22  7/8 ;;24  5/8 ;;25  5/8 ;;;;;;;;;;;;;;;
H;ANCHO DE FALDON ESPALDA -DELANTERO;;P;CRITICAL;  3/8 ;  3/8 ;19  1/2 ;;20  1/2 ;;21  1/2 ;;22  3/4 ;;24  1/2 ;;25  1/2 ;;;;;;;;;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICAL;  5/16;  1/4 ;27  5/8 ;;28  1/8 ;;28  5/8 ;;29  1/4 ;;29  7/8 ;;30  1/4 ;;;;;;;;;;;;;;;
J;ANCHO DE HOMBRO INDIVIDUAL;;P;CRITICAL;;;4  1/4 ;;4  3/8 ;;4  1/2 ;;4  3/4 ;;5      ;;5  1/8 ;;;;;;;;;;;;;;;
K;ABERTURA DE ESCOTE DELANTERO;;P;CRITICAL;;;7      ;;7  1/4 ;;7  1/2 ;;7 13/16;;8  1/16;;8  3/16;;;;;;;;;;;;;;;
L;CAIDA DE ESCOTE DELANTERO;;P;CRITICAL;;;3  9/16;;3 13/16;;3 15/16;;4  1/16;;4  5/16;;4  7/16;;;;;;;;;;;;;;;
M;ANCHO DE HOMBRO DELANTERO;;P;CRITICAL;  3/8 ;  3/8 ;15  1/16;;15  9/16;;16  1/16;;16 11/16;;17  7/16;;17 13/16;;;;;;;;;;;;;;;
N;UBICACIÓN DE 1/2 PECHO DELANTERO;;P;CRITICAL;;;6  1/4 ;;6  1/4 ;;6  1/4 ;;6  1/4 ;;6  1/4 ;;6  1/4 ;;;;;;;;;;;;;;;
O;ANCHO DE 1/2 PECHO DELANTERO;;P;CRITICAL;  3/8 ;  3/8 ;13  5/8 ;;14  1/8 ;;14  5/8 ;;15  1/4 ;;16      ;;16  3/8 ;;;;;;;;;;;;;;;
P;SISA RECTA DELANTERO;;P;CRITICAL;  5/16;  3/8 ;7  1/8 ;;7  9/16;;8      ;;8  7/16;;8 15/16;;9  1/4 ;;;;;;;;;;;;;;;
Q;LARGO DE CUERPO DELANTERO;;P;CRITICAL;  5/16;  1/4 ;26  7/8 ;;27  3/8 ;;27  7/8 ;;28  1/2 ;;29  1/8 ;;29  1/2 ;;;;;;;;;;;;;;;
R;LARGO DE MANGA;;P;CRITICAL;  3/8 ;  1/4 ;25  5/8 ;;25  7/8 ;;26  1/4 ;;26  1/2 ;;26  7/8 ;;27      ;;;;;;;;;;;;;;;
S;ANCHO DE BICEPS;;P;CRITICAL;  3/8 ;  3/8 ;13  3/4 ;;14  5/8 ;;15  3/8 ;;16  1/8 ;;17  1/4 ;;18      ;;;;;;;;;;;;;;;
T;ANCHO DE BOCA DE MANGA;;P;CRITICAL;  3/8 ;  3/8 ;8  3/4 ;;9      ;;9  1/4 ;;9  9/16;;9 13/16;;10  1/16;;;;;;;;;;;;;;;
U;"ANCHO DE MANGA A 3"" DE CABEZA DE MANGA";;P;CRITICAL;;;8  3/8 ;;8 11/16;;9      ;;9  1/4 ;;9 11/16;;10      ;;;;;;;;;;;;;;;
V;ANCHO DE CUELLO EN BORDE;;C;CRITICAL;;;18 11/16;;19  7/16;;20      ;;20  5/8 ;;21  7/16;;21 13/16;;;;;;;;;;;;;;;
W;ANCHO DE CUELLO EN EL CENTRO;;C;CRITICAL;;;18  5/16;;19  1/16;;19  5/8 ;;20  1/4 ;;21  1/16;;21  7/16;;;;;;;;;;;;;;;
